"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","08-Sep-2025","3,048.30","3,050.00","3,064.90","3,016.00","3,023.20","3,019.00","3,028.84","26,26,187","7,95,42,91,229.00","1,12,429","17,20,345","65.51"
"TCS","EQ","05-Sep-2025","3,095.70","3,097.10","3,103.40","3,028.60","3,048.00","3,048.30","3,052.10","28,02,055","8,55,21,62,278.60","2,03,461","14,65,593","52.30"
"TCS","EQ","04-Sep-2025","3,097.50","3,116.00","3,118.00","3,090.80","3,095.80","3,095.70","3,101.37","14,81,391","4,59,43,43,759.60","1,04,731","7,69,710","51.96"
"TCS","EQ","03-Sep-2025","3,111.50","3,129.90","3,141.90","3,088.00","3,100.00","3,097.50","3,102.69","17,99,774","5,58,41,47,665.60","1,06,698","10,25,073","56.96"
"TCS","EQ","02-Sep-2025","3,112.60","3,121.10","3,155.00","3,103.10","3,112.00","3,111.50","3,125.54","21,85,229","6,83,00,18,367.90","1,54,171","11,34,456","51.91"
"TCS","EQ","01-Sep-2025","3,084.70","3,090.00","3,131.10","3,090.00","3,111.00","3,112.60","3,118.12","12,46,862","3,88,78,60,373.50","85,857","4,95,607","39.75"
"TCS","EQ","29-Aug-2025","3,093.70","3,093.00","3,115.00","3,077.20","3,083.80","3,084.70","3,093.86","22,71,789","7,02,86,04,709.30","1,09,782","13,74,444","60.50"
"TCS","EQ","28-Aug-2025","3,157.20","3,145.00","3,146.50","3,086.50","3,098.00","3,093.70","3,110.39","31,16,051","9,69,21,21,881.30","2,04,600","17,52,435","56.24"
"TCS","EQ","26-Aug-2025","3,140.60","3,129.00","3,162.00","3,120.00","3,157.00","3,157.20","3,152.41","55,22,097","17,40,79,35,331.00","1,73,962","39,83,150","72.13"
"TCS","EQ","25-Aug-2025","3,054.00","3,087.30","3,152.00","3,077.10","3,142.10","3,140.60","3,133.79","34,48,370","10,80,64,64,376.70","2,00,973","17,96,383","52.09"
"TCS","EQ","22-Aug-2025","3,102.60","3,086.00","3,095.70","3,050.00","3,054.70","3,054.00","3,068.45","15,93,791","4,89,04,62,450.30","82,740","8,36,020","52.45"
"TCS","EQ","21-Aug-2025","3,098.60","3,130.00","3,130.00","3,083.10","3,100.00","3,102.60","3,107.84","32,30,726","10,04,05,86,025.70","1,19,697","20,28,606","62.79"
"TCS","EQ","20-Aug-2025","3,016.20","3,010.90","3,103.40","3,010.90","3,094.80","3,098.60","3,078.21","49,52,358","15,24,44,01,986.40","1,90,110","32,10,074","64.82"
"TCS","EQ","19-Aug-2025","3,011.20","3,011.20","3,025.00","3,011.10","3,018.00","3,016.20","3,016.58","26,50,784","7,99,62,91,836.90","1,19,303","20,72,920","78.20"
"TCS","EQ","18-Aug-2025","3,022.30","3,046.50","3,049.00","3,003.40","3,013.00","3,011.20","3,015.34","29,45,609","8,88,20,05,616.60","1,37,367","20,14,568","68.39"
"TCS","EQ","14-Aug-2025","3,036.20","3,034.00","3,055.90","3,019.10","3,022.50","3,022.30","3,032.52","33,42,174","10,13,52,12,616.40","1,94,661","22,90,360","68.53"
"TCS","EQ","13-Aug-2025","3,035.40","3,036.10","3,044.40","3,028.60","3,035.00","3,036.20","3,037.72","21,48,166","6,52,55,33,464.30","1,17,340","14,87,436","69.24"
"TCS","EQ","12-Aug-2025","3,040.80","3,041.00","3,096.40","3,026.90","3,039.80","3,035.40","3,057.38","33,58,232","10,26,73,95,734.80","1,65,565","20,92,242","62.30"
"TCS","EQ","11-Aug-2025","3,036.40","3,036.40","3,049.90","3,021.30","3,042.00","3,040.80","3,040.50","18,84,215","5,72,89,58,255.60","1,32,617","13,40,095","71.12"
