"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"BAJFINANCE","EQ","08-Sep-2025","937.60","937.60","949.65","935.65","946.00","944.30","942.97","56,57,331","5,33,46,97,442.60","1,72,661","34,89,996","61.69"
"BAJFINANCE","EQ","05-Sep-2025","934.75","942.00","942.35","932.00","936.95","937.60","936.79","54,67,260","5,12,16,57,436.25","1,11,188","31,27,086","57.20"
"BAJFINANCE","EQ","04-Sep-2025","896.30","915.00","948.00","912.25","933.05","934.75","937.37","2,17,38,706","20,37,72,54,605.35","2,84,729","1,13,62,865","52.27"
"BAJFINANCE","EQ","03-Sep-2025","890.10","892.70","898.85","880.05","896.80","896.30","893.01","54,93,809","4,90,60,44,779.55","1,04,136","37,65,531","68.54"
"BAJFINANCE","EQ","02-Sep-2025","889.35","895.00","899.55","886.15","890.00","890.10","893.33","61,03,185","5,45,21,75,952.45","1,60,813","32,35,193","53.01"
"BAJFINANCE","EQ","01-Sep-2025","877.85","877.85","894.80","877.85","890.00","889.35","888.65","41,01,526","3,64,48,17,964.50","1,27,217","24,20,574","59.02"
"BAJFINANCE","EQ","29-Aug-2025","876.85","870.85","888.00","870.85","879.00","877.85","879.63","56,72,446","4,98,96,47,554.75","1,13,464","33,52,337","59.10"
"BAJFINANCE","EQ","28-Aug-2025","876.25","870.20","884.50","869.70","878.10","876.85","878.71","83,49,342","7,33,66,55,386.80","1,63,523","43,41,734","52.00"
"BAJFINANCE","EQ","26-Aug-2025","900.80","899.95","901.90","873.50","876.00","876.25","882.44","67,12,926","5,92,37,36,385.05","1,59,230","39,15,177","58.32"
"BAJFINANCE","EQ","25-Aug-2025","894.50","902.10","908.00","898.15","901.30","900.80","901.77","58,37,876","5,26,44,40,696.40","1,05,208","38,13,332","65.32"
"BAJFINANCE","EQ","22-Aug-2025","895.60","895.00","903.90","892.00","896.10","894.50","896.67","64,24,895","5,76,10,00,787.10","1,04,898","44,33,989","69.01"
"BAJFINANCE","EQ","21-Aug-2025","887.80","888.00","901.30","884.00","895.30","895.60","894.73","66,97,533","5,99,24,66,162.75","1,42,800","34,68,748","51.79"
"BAJFINANCE","EQ","20-Aug-2025","902.30","900.55","902.00","886.05","887.70","887.80","888.95","55,61,646","4,94,40,06,386.30","1,30,954","35,54,919","63.92"
"BAJFINANCE","EQ","19-Aug-2025","905.20","905.95","909.90","890.50","902.00","902.30","897.77","57,64,382","5,17,51,00,521.85","1,55,937","28,63,904","49.68"
"BAJFINANCE","EQ","18-Aug-2025","861.45","875.00","919.65","875.00","905.05","905.20","908.22","1,62,77,779","14,78,38,35,815.40","2,21,796","85,77,368","52.69"
"BAJFINANCE","EQ","14-Aug-2025","860.00","860.00","866.90","855.45","862.00","861.45","860.32","53,79,250","4,62,78,78,608.50","1,40,455","34,42,853","64.00"
"BAJFINANCE","EQ","13-Aug-2025","853.00","854.55","864.00","849.00","862.80","860.00","855.70","1,01,17,225","8,65,73,53,497.90","1,58,985","68,74,004","67.94"
"BAJFINANCE","EQ","12-Aug-2025","877.80","877.20","884.90","851.50","853.00","853.00","861.84","82,57,312","7,11,64,96,403.60","1,72,469","43,85,162","53.11"
"BAJFINANCE","EQ","11-Aug-2025","877.15","877.15","888.30","872.75","876.45","877.80","877.07","53,67,926","4,70,80,46,915.65","1,21,396","36,89,080","68.72"
"BAJFINANCE","EQ","08-Aug-2025","879.10","877.00","888.30","876.00","878.00","877.15","880.43","37,36,916","3,29,00,93,803.80","1,00,490","20,83,051","55.74"
