"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"LT","EQ","21-Jul-2026","3,838.80","3,839.00","3,859.50","3,815.70","3,852.00","3,846.60","3,837.37","13,93,919","5,34,89,85,631.30","81,459","7,56,989","54.31"
"LT","EQ","20-Jul-2026","3,814.50","3,815.00","3,850.00","3,807.00","3,838.10","3,838.80","3,829.90","14,50,930","5,55,69,11,683.00","86,235","8,38,769","57.81"
"LT","EQ","17-Jul-2026","3,775.60","3,788.90","3,828.90","3,767.70","3,817.90","3,814.50","3,799.37","19,42,610","7,38,06,86,930.40","1,74,206","10,27,247","52.88"
"LT","EQ","16-Jul-2026","3,783.90","3,795.00","3,802.00","3,762.30","3,779.80","3,775.60","3,776.65","29,36,753","11,09,10,94,304.90","2,49,543","18,39,704","62.64"
"LT","EQ","15-Jul-2026","3,848.70","3,868.00","3,868.00","3,778.60","3,793.00","3,783.90","3,808.43","36,02,201","13,71,87,26,469.70","1,92,356","25,70,439","71.36"
"LT","EQ","14-Jul-2026","3,928.50","3,892.00","3,897.90","3,843.00","3,845.70","3,848.70","3,859.74","24,09,089","9,29,84,63,500.40","1,59,864","12,84,154","53.30"
"LT","EQ","13-Jul-2026","3,945.80","3,895.00","3,939.00","3,875.60","3,928.90","3,928.50","3,920.99","17,44,547","6,84,03,45,499.00","99,579","9,33,803","53.53"
"LT","EQ","10-Jul-2026","3,886.00","3,905.00","3,953.80","3,905.00","3,948.10","3,945.80","3,935.50","12,83,990","5,05,31,40,964.90","70,211","7,78,296","60.62"
"LT","EQ","09-Jul-2026","3,892.10","3,916.00","3,947.30","3,867.80","3,883.00","3,886.00","3,916.81","51,17,653","20,04,48,87,228.30","1,65,912","36,39,822","71.12"
"LT","EQ","08-Jul-2026","3,991.90","3,950.00","3,988.00","3,871.00","3,900.10","3,892.10","3,929.44","22,52,308","8,85,02,99,276.70","1,44,516","10,86,272","48.23"
