"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"INFY","EQ","15-Apr-2026","1,276.80","1,306.30","1,322.50","1,300.50","1,305.00","1,305.30","1,307.53","1,20,98,912","15,81,97,28,646.70","2,44,777","63,97,523","52.88"
"INFY","EQ","13-Apr-2026","1,292.50","1,272.00","1,289.00","1,265.70","1,276.00","1,276.80","1,274.61","1,03,66,082","13,21,27,54,169.50","2,39,931","34,88,997","33.66"
"INFY","EQ","10-Apr-2026","1,331.60","1,318.00","1,318.90","1,283.30","1,291.40","1,292.50","1,292.69","1,92,33,369","24,86,27,18,008.90","4,00,593","1,01,37,268","52.71"
"INFY","EQ","09-Apr-2026","1,346.20","1,329.90","1,337.50","1,314.00","1,331.50","1,331.60","1,325.55","1,48,94,607","19,74,35,54,159.00","2,53,395","68,80,666","46.20"
"INFY","EQ","08-Apr-2026","1,339.40","1,349.00","1,376.90","1,331.00","1,346.90","1,346.20","1,344.07","1,60,30,133","21,54,56,88,181.80","3,58,674","85,77,549","53.51"
"INFY","EQ","07-Apr-2026","1,306.20","1,302.00","1,345.10","1,293.50","1,340.00","1,339.40","1,329.80","1,53,55,792","20,42,01,15,727.00","2,86,203","75,61,995","49.25"
"INFY","EQ","06-Apr-2026","1,300.80","1,301.40","1,320.00","1,299.00","1,307.00","1,306.20","1,308.79","1,02,08,682","13,36,09,81,079.30","1,78,362","60,63,879","59.40"
"INFY","EQ","02-Apr-2026","1,275.70","1,260.00","1,305.40","1,259.80","1,297.50","1,300.80","1,285.35","1,28,73,492","16,54,69,33,791.60","2,70,496","54,72,993","42.51"
"INFY","EQ","01-Apr-2026","1,250.60","1,290.00","1,303.00","1,269.50","1,279.00","1,275.70","1,285.76","81,37,156","10,46,24,32,396.20","1,65,242","33,25,634","40.87"
"INFY","EQ","30-Mar-2026","1,269.70","1,250.00","1,265.50","1,243.00","1,247.80","1,250.60","1,252.83","1,41,08,486","17,67,55,94,507.30","1,86,753","69,91,018","49.55"
"INFY","EQ","27-Mar-2026","1,279.10","1,285.20","1,294.80","1,263.20","1,267.50","1,269.70","1,275.47","1,30,92,541","16,69,90,80,590.00","2,54,408","66,53,171","50.82"
"INFY","EQ","25-Mar-2026","1,278.30","1,270.00","1,290.60","1,257.10","1,278.60","1,279.10","1,280.38","1,08,24,030","13,85,88,42,535.00","2,14,173","55,51,632","51.29"
"INFY","EQ","24-Mar-2026","1,256.80","1,269.00","1,297.00","1,251.00","1,280.00","1,278.30","1,281.37","1,36,13,495","17,44,39,91,145.50","3,18,400","75,79,038","55.67"
"INFY","EQ","23-Mar-2026","1,255.90","1,238.20","1,261.10","1,227.40","1,253.00","1,256.80","1,250.80","1,24,20,293","15,53,52,85,076.70","3,07,309","73,50,402","59.18"
"INFY","EQ","20-Mar-2026","1,220.80","1,242.00","1,264.80","1,229.20","1,256.00","1,255.90","1,252.63","2,72,99,975","34,19,68,97,254.40","2,84,225","1,36,70,533","50.08"
"INFY","EQ","19-Mar-2026","1,267.10","1,244.20","1,255.00","1,215.10","1,226.00","1,220.80","1,229.30","91,56,461","11,25,60,74,115.00","2,16,034","39,27,850","42.90"
"INFY","EQ","18-Mar-2026","1,232.90","1,238.00","1,290.80","1,234.90","1,266.70","1,267.10","1,273.96","1,23,65,381","15,75,29,43,986.60","2,50,603","60,63,376","49.04"
"INFY","EQ","17-Mar-2026","1,249.80","1,245.00","1,245.00","1,215.10","1,234.00","1,232.90","1,231.34","1,12,23,276","13,81,96,36,472.40","3,10,645","50,64,325","45.12"
"INFY","EQ","16-Mar-2026","1,248.30","1,240.20","1,254.30","1,224.20","1,245.50","1,249.80","1,240.47","1,23,14,450","15,27,57,03,036.90","2,29,608","61,70,064","50.10"
"INFY","EQ","13-Mar-2026","1,265.80","1,251.00","1,269.60","1,242.60","1,250.40","1,248.30","1,253.62","73,66,098","9,23,42,98,649.00","2,19,682","34,76,334","47.19"
"INFY","EQ","12-Mar-2026","1,276.30","1,272.50","1,278.60","1,258.00","1,265.90","1,265.80","1,268.31","75,99,940","9,63,91,08,719.00","2,46,055","33,60,894","44.22"
"INFY","EQ","11-Mar-2026","1,295.60","1,288.00","1,299.50","1,271.30","1,275.80","1,276.30","1,283.20","78,68,891","10,09,73,31,387.10","1,99,350","36,01,915","45.77"
"INFY","EQ","10-Mar-2026","1,315.00","1,320.00","1,321.00","1,284.10","1,296.50","1,295.60","1,295.54","96,00,171","12,43,73,87,150.10","2,33,660","27,82,988","28.99"
"INFY","EQ","09-Mar-2026","1,308.40","1,290.00","1,318.00","1,282.50","1,316.00","1,315.00","1,300.34","1,00,68,514","13,09,25,20,668.10","2,19,959","53,64,924","53.28"
"INFY","EQ","06-Mar-2026","1,305.80","1,303.00","1,327.20","1,303.00","1,311.00","1,308.40","1,313.84","87,24,291","11,46,23,28,914.00","1,78,932","46,57,152","53.38"
"INFY","EQ","05-Mar-2026","1,307.40","1,320.00","1,320.00","1,290.10","1,305.30","1,305.80","1,301.28","1,03,62,147","13,48,40,30,416.60","1,91,689","47,69,562","46.03"
"INFY","EQ","04-Mar-2026","1,288.90","1,292.00","1,317.00","1,292.00","1,306.10","1,307.40","1,305.61","1,51,54,950","19,78,63,82,739.50","3,00,021","77,84,554","51.37"
"INFY","EQ","02-Mar-2026","1,300.10","1,291.00","1,298.80","1,273.00","1,288.90","1,288.90","1,286.79","97,00,361","12,48,23,05,603.80","2,73,789","33,64,327","34.68"
"INFY","EQ","27-Feb-2026","1,289.10","1,326.30","1,335.00","1,294.20","1,298.90","1,300.10","1,304.82","2,31,41,724","30,19,57,65,196.90","2,52,495","1,46,52,215","63.32"
"INFY","EQ","26-Feb-2026","1,290.10","1,305.50","1,314.00","1,286.30","1,291.00","1,289.10","1,296.59","1,14,93,914","14,90,29,44,240.50","2,18,393","44,28,173","38.53"
"INFY","EQ","25-Feb-2026","1,275.50","1,286.20","1,323.60","1,286.20","1,289.90","1,290.10","1,302.76","1,66,69,618","21,71,65,39,259.20","2,82,845","77,19,120","46.31"
"INFY","EQ","24-Feb-2026","1,327.50","1,301.00","1,303.60","1,264.10","1,280.20","1,275.50","1,277.70","2,78,39,061","35,56,99,25,009.70","6,75,579","1,59,53,772","57.31"
"INFY","EQ","23-Feb-2026","1,353.20","1,352.00","1,352.00","1,318.00","1,328.00","1,327.50","1,330.99","1,28,87,826","17,15,35,40,701.10","2,98,012","69,02,219","53.56"
"INFY","EQ","20-Feb-2026","1,370.50","1,359.20","1,365.00","1,338.20","1,353.00","1,353.20","1,354.72","1,26,33,552","17,11,49,83,625.40","2,28,342","57,53,712","45.54"
"INFY","EQ","19-Feb-2026","1,373.70","1,385.00","1,402.00","1,363.20","1,366.50","1,370.50","1,385.83","1,45,74,228","20,19,73,52,996.40","2,84,487","58,99,630","40.48"
"INFY","EQ","18-Feb-2026","1,391.20","1,390.90","1,401.00","1,345.30","1,372.00","1,373.70","1,366.92","2,02,41,373","27,66,83,63,802.90","3,32,674","90,98,442","44.95"
"INFY","EQ","17-Feb-2026","1,365.60","1,370.00","1,431.00","1,367.00","1,391.30","1,391.20","1,405.93","2,53,47,684","35,63,69,67,386.40","4,37,387","85,13,708","33.59"
"INFY","EQ","16-Feb-2026","1,369.10","1,373.70","1,376.00","1,338.30","1,370.00","1,365.60","1,350.57","1,46,21,891","19,74,79,51,582.00","2,65,381","68,86,286","47.10"
"INFY","EQ","13-Feb-2026","1,386.00","1,293.90","1,377.30","1,281.50","1,369.00","1,369.10","1,335.86","4,57,85,709","61,16,34,53,152.00","8,66,417","2,08,79,125","45.60"
"INFY","EQ","12-Feb-2026","1,471.90","1,428.90","1,435.70","1,380.50","1,384.10","1,386.00","1,398.59","2,60,48,896","36,43,18,34,029.50","6,97,120","1,43,78,387","55.20"
"INFY","EQ","11-Feb-2026","1,497.80","1,501.20","1,505.90","1,469.00","1,471.00","1,471.90","1,482.71","79,34,411","11,76,44,23,683.40","2,15,446","43,81,775","55.22"
"INFY","EQ","10-Feb-2026","1,497.20","1,500.00","1,515.90","1,491.00","1,495.00","1,497.80","1,501.34","86,57,000","12,99,71,37,147.00","1,93,569","40,28,941","46.54"
