symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return,adjustment_factor_applied,adjusted_open_price,adjusted_high_price,adjusted_low_price,adjusted_close_price,adjusted_last_price,adjusted_average_price,adjusted_prev_close,adjusted_daily_return,corporate_action_date,raw_extreme_return,adjusted_extreme_return
SBIN,EQ,2022-09-21,574.05,575.0,577.3,565.4,569.0,569.7,570.45,9392526,5357998661.95,174676,3467830,36.92,-0.0075777371309118,1.0,575.0,577.3,565.4,569.7,569.0,570.45,574.05,-0.00757773713091181,False,False,False
SBIN,EQ,2022-09-22,569.7,566.75,574.0,562.0,567.5,567.3,567.39,11869435,6734594427.3,181550,5206546,43.87,-0.0042127435492366,1.0,566.75,574.0,562.0,567.3,567.5,567.39,569.7,-0.004212743549236619,False,False,False
SBIN,EQ,2022-09-23,567.3,564.8,568.0,549.5,550.9,550.6,555.53,12563239,6979215908.2,282839,5642445,44.91,-0.0294376872906749,1.0,564.8,568.0,549.5,550.6,550.9,555.53,567.3,-0.029437687290674974,False,False,False
SBIN,EQ,2022-09-26,550.6,545.8,549.0,533.0,545.3,543.3,541.37,16158750,8747941723.25,274214,7654966,47.37,-0.0132582637123139,1.0,545.8,549.0,533.0,543.3,545.3,541.37,550.6,-0.013258263712313978,False,False,False
SBIN,EQ,2022-09-27,543.3,544.55,550.9,533.2,538.0,536.5,542.4,11066799,6002626270.3,154979,3862856,34.9,-0.0125161052825325,1.0,544.55,550.9,533.2,536.5,538.0,542.4,543.3,-0.012516105282532553,False,False,False
SBIN,EQ,2022-09-28,536.5,532.9,539.8,520.35,523.5,524.85,532.17,12233485,6510284800.4,183919,5224334,42.71,-0.0217148182665423,1.0,532.9,539.8,520.35,524.85,523.5,532.17,536.5,-0.021714818266542313,False,False,False
SBIN,EQ,2022-09-29,524.85,529.0,535.7,519.55,524.0,521.75,525.18,17310168,9090986645.6,215284,8111849,46.86,-0.005906449461751,1.0,529.0,535.7,519.55,521.75,524.0,525.18,524.85,-0.005906449461751007,False,False,False
SBIN,EQ,2022-09-30,521.75,524.0,536.9,516.15,531.55,530.6,528.17,17466950,9225477677.2,199404,5533983,31.68,0.0169621466219453,1.0,524.0,536.9,516.15,530.6,531.55,528.17,521.75,0.016962146621945395,False,False,False
SBIN,EQ,2022-10-03,530.6,527.6,531.65,518.5,518.95,519.75,525.01,9351162,4909456239.05,141130,3430661,36.69,-0.020448548812665,1.0,527.6,531.65,518.5,519.75,518.95,525.01,530.6,-0.020448548812665,False,False,False
SBIN,EQ,2022-10-04,519.75,533.0,535.8,527.8,532.95,532.7,532.39,8745887,4656244525.45,128142,3456189,39.52,0.024915824915825,1.0,533.0,535.8,527.8,532.7,532.95,532.39,519.75,0.024915824915825002,False,False,False
SBIN,EQ,2022-10-06,532.7,534.6,541.8,534.6,537.35,537.3,538.44,9507322,5119102137.6,183101,4430981,46.61,0.0086352543645578,1.0,534.6,541.8,534.6,537.3,537.35,538.44,532.7,0.00863525436455781,False,False,False
SBIN,EQ,2022-10-07,537.3,535.5,535.6,526.55,531.0,530.2,529.64,11065307,5860624159.5,185698,5018194,45.35,-0.0132142192443698,1.0,535.5,535.6,526.55,530.2,531.0,529.64,537.3,-0.01321421924436983,False,False,False
SBIN,EQ,2022-10-10,530.2,525.7,533.9,522.2,531.4,530.75,528.13,9649292,5096052558.9,191653,3588945,37.19,0.0010373443983402,1.0,525.7,533.9,522.2,530.75,531.4,528.13,530.2,0.0010373443983402453,False,False,False
SBIN,EQ,2022-10-11,530.75,530.75,533.7,525.5,527.0,527.4,529.35,10825440,5730463472.65,159970,4518524,41.74,-0.0063118228921338,1.0,530.75,533.7,525.5,527.4,527.0,529.35,530.75,-0.006311822892133834,False,False,False
SBIN,EQ,2022-10-12,527.4,530.0,535.0,526.0,535.0,533.8,530.03,8522604,4517236010.0,121592,3016240,35.39,0.0121350018960939,1.0,530.0,535.0,526.0,533.8,535.0,530.03,527.4,0.012135001896093955,False,False,False
SBIN,EQ,2022-10-13,533.8,533.0,533.8,520.2,521.9,521.45,525.44,12972765,6816438201.85,166849,6496472,50.08,-0.0231360059947544,1.0,533.0,533.8,520.2,521.45,521.9,525.44,533.8,-0.023136005994754405,False,False,False
SBIN,EQ,2022-10-14,521.45,530.2,534.85,526.0,527.8,527.2,530.03,8545479,4529375083.5,144578,2924078,34.22,0.0110269440981878,1.0,530.2,534.85,526.0,527.2,527.8,530.03,521.45,0.01102694409818783,False,False,False
SBIN,EQ,2022-10-17,527.2,526.4,544.7,524.2,543.2,543.65,538.7,13485349,7264515862.55,208408,3700920,27.44,0.0312025796661608,1.0,526.4,544.7,524.2,543.65,543.2,538.7,527.2,0.0312025796661608,False,False,False
SBIN,EQ,2022-10-18,543.65,547.1,563.5,546.75,562.4,562.45,558.19,20440781,11409791394.1,245391,9747060,47.68,0.0345810723811277,1.0,547.1,563.5,546.75,562.45,562.4,558.19,543.65,0.03458107238112773,False,False,False
SBIN,EQ,2022-10-19,562.45,563.0,563.45,551.55,553.75,553.4,555.4,9540583,5298845388.7,137573,3398721,35.62,-0.0160903191394792,1.0,563.0,563.45,551.55,553.4,553.75,555.4,562.45,-0.016090319139479226,False,False,False
SBIN,EQ,2022-10-20,553.4,552.0,556.8,545.3,555.5,555.4,551.98,11225588,6196328573.95,134915,4079003,36.34,0.0036140224069389,1.0,552.0,556.8,545.3,555.4,555.5,551.98,553.4,0.003614022406938977,False,False,False
SBIN,EQ,2022-10-21,555.4,557.25,565.8,557.25,561.65,560.85,562.7,11767639,6621648120.8,198859,4401295,37.4,0.0098127475693194,1.0,557.25,565.8,557.25,560.85,561.65,562.7,555.4,0.009812747569319491,False,False,False
SBIN,EQ,2022-10-24,560.85,567.0,572.5,565.9,572.15,570.5,569.46,3692065,2102464996.35,63147,1510943,40.92,0.0172060265668181,1.0,567.0,572.5,565.9,570.5,572.15,569.46,560.85,0.017206026566818133,False,False,False
SBIN,EQ,2022-10-25,570.5,572.5,586.2,568.0,577.0,578.55,578.28,19899324,11507427412.85,215376,8833736,44.39,0.0141104294478526,1.0,572.5,586.2,568.0,578.55,577.0,578.28,570.5,0.01411042944785268,False,False,False
SBIN,EQ,2022-10-27,578.55,583.95,585.0,577.6,579.1,579.65,580.71,13613533,7905525313.35,209377,5998675,44.06,0.0019013049866045,1.0,583.95,585.0,577.6,579.65,579.1,580.71,578.55,0.0019013049866045684,False,False,False
SBIN,EQ,2022-10-28,579.65,579.95,582.65,567.0,571.8,570.75,572.65,10043644,5751515569.95,144061,3798576,37.82,-0.0153540929871474,1.0,579.95,582.65,567.0,570.75,571.8,572.65,579.65,-0.015354092987147405,False,False,False
SBIN,EQ,2022-10-31,570.75,574.95,577.45,568.4,573.5,573.8,572.79,9894639,5667560387.8,139535,3759140,37.99,0.0053438458169075,1.0,574.95,577.45,568.4,573.8,573.5,572.79,570.75,0.0053438458169075,False,False,False
SBIN,EQ,2022-11-01,573.8,576.35,585.75,574.6,576.0,576.9,579.85,12069579,6998554295.3,163499,5057539,41.9,0.005402579295922,1.0,576.35,585.75,574.6,576.9,576.0,579.85,573.8,0.005402579295922028,False,False,False
SBIN,EQ,2022-11-02,576.9,575.9,578.95,569.9,573.0,573.85,574.79,10241440,5886694998.95,142730,3773099,36.84,-0.0052868781417922,1.0,575.9,578.95,569.9,573.85,573.0,574.79,576.9,-0.005286878141792295,False,False,False
SBIN,EQ,2022-11-03,573.85,569.0,587.95,568.0,584.15,584.9,581.58,17557998,10211388603.8,244825,5121059,29.17,0.0192559031105687,1.0,569.0,587.95,568.0,584.9,584.15,581.58,573.85,0.019255903110568795,False,False,False
SBIN,EQ,2022-11-04,584.9,586.0,596.95,580.4,595.7,593.95,587.64,25759031,15137053924.2,302456,10018968,38.89,0.0154727303812618,1.0,586.0,596.95,580.4,593.95,595.7,587.64,584.9,0.015472730381261846,False,False,False
SBIN,EQ,2022-11-07,593.95,613.0,622.7,607.7,613.8,614.15,615.56,44265903,27248449289.6,470162,16413804,37.08,0.0340095967674045,1.0,613.0,622.7,607.7,614.15,613.8,615.56,593.95,0.03400959676740456,False,False,False
SBIN,EQ,2022-11-09,614.15,621.0,621.0,610.55,614.6,615.55,615.08,18939854,11649523009.9,302328,9373877,49.49,0.0022795733941218,1.0,621.0,621.0,610.55,615.55,614.6,615.08,614.15,0.002279573394121881,False,False,False
SBIN,EQ,2022-11-10,615.55,613.1,615.1,602.2,605.05,605.75,607.23,11618405,7055030835.7,232699,4437252,38.19,-0.0159207213061488,1.0,613.1,615.1,602.2,605.75,605.05,607.23,615.55,-0.015920721306148855,False,False,False
SBIN,EQ,2022-11-11,605.75,617.25,619.55,598.5,600.0,601.3,605.28,15525267,9397103693.35,220631,5651310,36.4,-0.0073462649607924,1.0,617.25,619.55,598.5,601.3,600.0,605.28,605.75,-0.007346264960792492,False,False,False
SBIN,EQ,2022-11-14,601.3,603.95,603.95,591.65,592.5,592.55,596.08,12957268,7723573323.3,227415,6081635,46.94,-0.0145518044237485,1.0,603.95,603.95,591.65,592.55,592.5,596.08,601.3,-0.014551804423748593,False,False,False
SBIN,EQ,2022-11-15,592.55,594.3,602.1,592.65,601.5,600.85,597.7,10286417,6148169628.95,153811,3348965,32.56,0.0140072567715805,1.0,594.3,602.1,592.65,600.85,601.5,597.7,592.55,0.014007256771580545,False,False,False
SBIN,EQ,2022-11-16,600.85,599.95,603.5,596.0,599.0,599.75,600.52,11555749,6939489693.9,168811,4656034,40.29,-0.0018307397853042,1.0,599.95,603.5,596.0,599.75,599.0,600.52,600.85,-0.0018307397853042362,False,False,False
SBIN,EQ,2022-11-17,599.75,599.1,602.75,596.15,598.45,599.05,599.41,8167131,4895433201.45,114824,2948861,36.11,-0.0011671529804085,1.0,599.1,602.75,596.15,599.05,598.45,599.41,599.75,-0.0011671529804085923,False,False,False
SBIN,EQ,2022-11-18,599.05,601.0,605.75,597.15,602.05,602.7,601.12,12933675,7774746404.45,155935,5077955,39.26,0.0060929805525415,1.0,601.0,605.75,597.15,602.7,602.05,601.12,599.05,0.006092980552541594,False,False,False
SBIN,EQ,2022-11-21,602.7,602.1,602.1,595.35,598.0,598.1,598.39,7412419,4435509514.55,135865,2865902,38.66,-0.0076323212211714,1.0,602.1,602.1,595.35,598.1,598.0,598.39,602.7,-0.007632321221171412,False,False,False
SBIN,EQ,2022-11-22,598.1,598.15,600.7,596.15,599.0,599.1,598.56,8048595,4817532263.45,126028,3902083,48.48,0.0016719612104998,1.0,598.15,600.7,596.15,599.1,599.0,598.56,598.1,0.0016719612104998394,False,False,False
SBIN,EQ,2022-11-23,599.1,601.55,609.6,601.0,607.1,607.65,606.5,12435924,7542386457.5,171897,5217318,41.95,0.0142714071106659,1.0,601.55,609.6,601.0,607.65,607.1,606.5,599.1,0.01427140711066599,False,False,False
SBIN,EQ,2022-11-24,607.65,609.75,611.3,605.8,609.6,609.35,608.75,8960032,5454395604.45,128229,3420469,38.17,0.0027976631284456,1.0,609.75,611.3,605.8,609.35,609.6,608.75,607.65,0.002797663128445649,False,False,False
SBIN,EQ,2022-11-25,609.35,610.55,613.7,606.25,607.2,607.4,609.3,9994513,6089640965.5,136359,4441339,44.44,-0.0032001312874374,1.0,610.55,613.7,606.25,607.4,607.2,609.3,609.35,-0.0032001312874374577,False,False,False
SBIN,EQ,2022-11-28,607.4,605.6,610.9,602.35,608.0,608.6,606.01,7934274,4808229149.85,121851,3625579,45.7,0.0019756338491934,1.0,605.6,610.9,602.35,608.6,608.0,606.01,607.4,0.0019756338491934144,False,False,False
SBIN,EQ,2022-11-29,608.6,607.1,611.8,607.1,608.1,608.55,609.32,6942919,4230494096.3,121735,3138453,45.2,-8.2155767334946e-05,1.0,607.1,611.8,607.1,608.55,608.1,609.32,608.6,-8.2155767334946e-05,False,False,False
SBIN,EQ,2022-11-30,608.55,608.5,611.4,598.4,602.95,602.45,603.09,15606230,9412010412.2,174362,8449322,54.14,-0.0100238271300631,1.0,608.5,611.4,598.4,602.45,602.95,603.09,608.55,-0.010023827130063112,False,False,False
SBIN,EQ,2022-12-01,602.45,607.85,609.8,601.55,608.0,608.1,605.68,14209313,8606271146.8,172004,6862086,48.29,0.0093783716490993,1.0,607.85,609.8,601.55,608.1,608.0,605.68,602.45,0.009378371649099382,False,False,False
SBIN,EQ,2022-12-02,608.1,607.5,609.6,604.25,607.6,607.55,607.29,7533838,4575252955.95,142901,3982578,52.86,-0.0009044565038646,1.0,607.5,609.6,604.25,607.55,607.6,607.29,608.1,-0.0009044565038646146,False,False,False
SBIN,EQ,2022-12-05,607.55,608.5,618.0,607.55,616.7,617.3,614.05,11585602,7114164816.2,210728,5730406,49.46,0.0160480618879104,1.0,608.5,618.0,607.55,617.3,616.7,614.05,607.55,0.016048061887910414,False,False,False
SBIN,EQ,2022-12-06,617.3,614.75,619.8,607.8,609.3,608.95,613.29,12996244,7970503352.0,190699,7387969,56.85,-0.0135266483071438,1.0,614.75,619.8,607.8,608.95,609.3,613.29,617.3,-0.013526648307143896,False,False,False
SBIN,EQ,2022-12-07,608.95,610.85,612.9,604.5,606.95,607.05,607.96,7613892,4628904222.25,113416,3419765,44.91,-0.0031201248049923,1.0,610.85,612.9,604.5,607.05,606.95,607.96,608.95,-0.0031201248049923525,False,False,False
SBIN,EQ,2022-12-08,607.05,609.75,613.8,607.15,612.25,611.65,611.14,10020015,6123608626.5,146277,4572184,45.63,0.0075776295198088,1.0,609.75,613.8,607.15,611.65,612.25,611.14,607.05,0.007577629519808893,False,False,False
SBIN,EQ,2022-12-09,611.65,614.4,618.0,609.1,617.0,616.5,613.84,11202267,6876434227.3,169991,5448182,48.63,0.007929371372517,1.0,614.4,618.0,609.1,616.5,617.0,613.84,611.65,0.007929371372517036,False,False,False
SBIN,EQ,2022-12-12,616.5,614.8,618.7,611.0,612.35,613.05,613.74,9285187,5698647281.15,135955,3783456,40.75,-0.0055961070559611,1.0,614.8,618.7,611.0,613.05,612.35,613.74,616.5,-0.0055961070559611414,False,False,False
SBIN,EQ,2022-12-13,613.05,613.5,617.4,612.5,616.8,616.75,615.45,7455415,4588404579.4,162670,3363135,45.11,0.0060353967865591,1.0,613.5,617.4,612.5,616.75,616.8,615.45,613.05,0.006035396786559177,False,False,False
SBIN,EQ,2022-12-14,616.75,618.5,626.75,617.5,625.3,625.5,623.52,14010673,8735884073.65,187174,5862456,41.84,0.0141872719902715,1.0,618.5,626.75,617.5,625.5,625.3,623.52,616.75,0.014187271990271588,False,False,False
SBIN,EQ,2022-12-15,625.5,625.55,629.55,614.3,614.7,615.95,621.92,10622271,6606176441.8,148853,4096192,38.56,-0.0152677857713827,1.0,625.55,629.55,614.3,615.95,614.7,621.92,625.5,-0.01526778577138277,False,False,False
SBIN,EQ,2022-12-16,615.95,612.0,615.6,602.1,604.35,603.35,607.83,9435071,5734914585.6,160875,3497337,37.07,-0.0204562058608653,1.0,612.0,615.6,602.1,603.35,604.35,607.83,615.95,-0.020456205860865384,False,False,False
SBIN,EQ,2022-12-19,603.35,604.0,609.5,603.0,605.5,604.45,605.78,8322012,5041268364.25,149442,3777196,45.39,0.0018231540565178,1.0,604.0,609.5,603.0,604.45,605.5,605.78,603.35,0.001823154056517895,False,False,False
SBIN,EQ,2022-12-20,604.45,603.0,606.5,599.55,605.3,604.45,602.65,6753785,4070154751.5,128701,2274446,33.68,0.0,1.0,603.0,606.5,599.55,604.45,605.3,602.65,604.45,0.0,False,False,False
SBIN,EQ,2022-12-21,604.45,605.9,609.15,589.6,594.3,593.4,599.66,9217253,5527195688.5,145768,3522227,38.21,-0.0182810819753496,1.0,605.9,609.15,589.6,593.4,594.3,599.66,604.45,-0.01828108197534961,False,False,False
SBIN,EQ,2022-12-22,593.4,597.0,599.0,587.55,592.0,593.4,592.49,8740149,5178437456.55,136417,2637879,30.18,0.0,1.0,597.0,599.0,587.55,593.4,592.0,592.49,593.4,0.0,False,False,False
SBIN,EQ,2022-12-23,593.4,590.0,590.7,571.5,573.1,574.0,579.55,13047046,7561431125.75,226901,5930199,45.45,-0.0326929558476575,1.0,590.0,590.7,571.5,574.0,573.1,579.55,593.4,-0.03269295584765752,False,False,False
SBIN,EQ,2022-12-26,574.0,574.0,601.7,570.7,597.1,597.1,589.64,13201587,7784134332.2,210003,4497406,34.07,0.0402439024390244,1.0,574.0,601.7,570.7,597.1,597.1,589.64,574.0,0.040243902439024426,False,False,False
SBIN,EQ,2022-12-27,597.1,600.4,603.1,593.3,602.0,601.9,598.21,9638618,5765912745.95,206219,2569120,26.65,0.0080388544632388,1.0,600.4,603.1,593.3,601.9,602.0,598.21,597.1,0.00803885446323882,False,False,False
SBIN,EQ,2022-12-28,601.9,600.9,607.0,598.55,601.0,601.05,602.94,7988631,4816651444.45,143945,2562261,32.07,-0.0014121947167303,1.0,600.9,607.0,598.55,601.05,601.0,602.94,601.9,-0.001412194716730375,False,False,False
SBIN,EQ,2022-12-29,601.05,600.0,618.0,597.15,614.05,611.8,608.16,20130392,12242524564.7,168187,11439937,56.83,0.0178853672739371,1.0,600.0,618.0,597.15,611.8,614.05,608.16,601.05,0.01788536727393719,False,False,False
SBIN,EQ,2022-12-30,611.8,615.25,620.55,611.35,614.25,613.7,615.43,13052895,8033100347.05,158347,6160516,47.2,0.0031055900621119,1.0,615.25,620.55,611.35,613.7,614.25,615.43,611.8,0.0031055900621119736,False,False,False
SBIN,EQ,2023-01-02,613.7,614.95,619.2,611.2,612.6,612.2,614.42,6726084,4132615299.65,125418,2430000,36.13,-0.002444190972788,1.0,614.95,619.2,611.2,612.2,612.6,614.42,613.7,-0.0024441909727880295,False,False,False
SBIN,EQ,2023-01-03,612.2,614.5,616.6,610.0,612.95,612.4,613.26,6818062,4181258078.2,122799,2451217,35.95,0.0003266906239789,1.0,614.5,616.6,610.0,612.4,612.95,613.26,612.2,0.00032669062397894244,False,False,False
SBIN,EQ,2023-01-04,612.4,611.85,614.95,604.0,605.6,605.2,607.74,7011191,4260969479.35,113548,2922723,41.69,-0.0117570215545393,1.0,611.85,614.95,604.0,605.2,605.6,607.74,612.4,-0.011757021554539393,False,False,False
SBIN,EQ,2023-01-05,605.2,607.0,611.6,601.95,605.75,605.1,605.84,8241475,4992982082.0,146571,4011597,48.68,-0.0001652346331791,1.0,607.0,611.6,601.95,605.1,605.75,605.84,605.2,-0.00016523463317918985,False,False,False
SBIN,EQ,2023-01-06,605.1,607.4,607.45,597.0,601.0,600.65,601.57,7972036,4795747048.6,154179,4150827,52.07,-0.0073541563377954,1.0,607.4,607.45,597.0,600.65,601.0,601.57,605.1,-0.007354156337795459,False,False,False
SBIN,EQ,2023-01-09,600.65,605.0,609.0,600.1,608.45,607.7,606.07,8878905,5381251510.2,160223,5216863,58.76,0.011737284608341,1.0,605.0,609.0,600.1,607.7,608.45,606.07,600.65,0.011737284608341003,False,False,False
SBIN,EQ,2023-01-10,607.7,608.45,609.0,590.6,595.5,595.15,596.1,10622660,6332208142.65,187602,4795085,45.14,-0.0206516373210466,1.0,608.45,609.0,590.6,595.15,595.5,596.1,607.7,-0.02065163732104669,False,False,False
SBIN,EQ,2023-01-11,595.15,596.45,599.5,592.25,597.0,596.7,596.73,7419630,4427502701.85,120446,2744770,36.99,0.0026043854490465,1.0,596.45,599.5,592.25,596.7,597.0,596.73,595.15,0.002604385449046509,False,False,False
SBIN,EQ,2023-01-12,596.7,597.9,597.9,590.1,594.95,594.9,593.57,8183715,4857601333.75,195861,4061846,49.63,-0.0030165912518854,1.0,597.9,597.9,590.1,594.9,594.95,593.57,596.7,-0.00301659125188547,False,False,False
SBIN,EQ,2023-01-13,594.9,597.9,602.9,593.65,600.7,600.1,598.73,7877610,4716567188.3,122377,3570587,45.33,0.0087409648680452,1.0,597.9,602.9,593.65,600.1,600.7,598.73,594.9,0.008740964868045209,False,False,False
SBIN,EQ,2023-01-16,600.1,603.0,606.1,600.6,603.2,603.0,603.22,5483191,3307558082.15,114056,1786991,32.59,0.0048325279120147,1.0,603.0,606.1,600.6,603.0,603.2,603.22,600.1,0.004832527912014717,False,False,False
SBIN,EQ,2023-01-17,603.0,603.0,606.0,586.05,593.4,592.95,593.93,13461999,7995508779.4,179000,6202110,46.07,-0.0166666666666666,1.0,603.0,606.0,586.05,592.95,593.4,593.93,603.0,-0.016666666666666607,False,False,False
SBIN,EQ,2023-01-18,592.95,595.9,597.15,587.6,591.0,591.45,591.61,11538075,6826073685.45,187691,5228386,45.31,-0.0025297242600555,1.0,595.9,597.15,587.6,591.45,591.0,591.61,592.95,-0.002529724260055599,False,False,False
SBIN,EQ,2023-01-19,591.45,591.0,591.75,587.55,589.7,589.85,589.57,7475688,4407407361.6,159313,3600314,48.16,-0.0027052159945896,1.0,591.0,591.75,587.55,589.85,589.7,589.57,591.45,-0.002705215994589616,False,False,False
SBIN,EQ,2023-01-20,589.85,593.8,596.6,590.8,592.95,592.2,593.93,6750607,4009374692.95,114106,2836387,42.02,0.0039840637450199,1.0,593.8,596.6,590.8,592.2,592.95,593.93,589.85,0.003984063745019917,False,False,False
SBIN,EQ,2023-01-23,592.2,598.5,601.75,592.95,601.0,600.45,599.43,6604469,3958919244.8,122483,3055907,46.27,0.0139311043566363,1.0,598.5,601.75,592.95,600.45,601.0,599.43,592.2,0.013931104356636359,False,False,False
SBIN,EQ,2023-01-24,600.45,603.5,604.6,593.05,593.95,594.35,597.94,7609623,4550101925.85,143693,4278719,56.23,-0.0101590473811308,1.0,603.5,604.6,593.05,594.35,593.95,597.94,600.45,-0.010159047381130826,False,False,False
SBIN,EQ,2023-01-25,594.35,595.85,595.85,567.4,568.5,568.7,574.28,25686294,14751042028.8,441882,14755095,57.44,-0.0431563893328845,1.0,595.85,595.85,567.4,568.7,568.5,574.28,594.35,-0.04315638933288457,False,False,False
SBIN,EQ,2023-01-27,568.7,568.0,568.55,532.25,542.0,539.95,548.08,40163464,22012948569.6,501251,24614678,61.29,-0.0505538948478987,1.0,568.0,568.55,532.25,539.95,542.0,548.08,568.7,-0.05055389484789874,False,False,False
SBIN,EQ,2023-01-30,539.95,536.0,554.35,525.2,541.25,538.2,536.97,40797825,21907160847.25,590951,23132765,56.7,-0.0032410408371145,1.0,536.0,554.35,525.2,538.2,541.25,536.97,539.95,-0.003241040837114517,False,False,False
SBIN,EQ,2023-01-31,538.2,545.0,557.0,537.85,556.95,553.5,550.83,21911943,12069723500.85,284762,10014509,45.7,0.0284280936454848,1.0,545.0,557.0,537.85,553.5,556.95,550.83,538.2,0.02842809364548482,False,False,False
SBIN,EQ,2023-02-01,553.5,561.4,565.0,499.35,527.0,527.35,541.41,38218810,20692138679.1,498247,12477291,32.65,-0.0472448057813911,1.0,561.4,565.0,499.35,527.35,527.0,541.41,553.5,-0.04724480578139112,False,False,False
SBIN,EQ,2023-02-02,527.35,520.2,532.65,502.5,532.1,528.1,521.91,39287056,20504207140.65,471242,15900344,40.47,0.0014222053664549,1.0,520.2,532.65,502.5,528.1,532.1,521.91,527.35,0.0014222053664549872,False,False,False
SBIN,EQ,2023-02-03,528.1,536.0,545.95,519.15,545.7,544.2,535.23,32317232,17297009476.05,444091,10466617,32.39,0.0304866502556333,1.0,536.0,545.95,519.15,544.2,545.7,535.23,528.1,0.030486650255633352,False,False,False
SBIN,EQ,2023-02-06,544.2,558.8,558.8,536.55,543.9,545.4,545.24,25338586,13815625569.5,266976,9116230,35.98,0.0022050716648289,1.0,558.8,558.8,536.55,545.4,543.9,545.24,544.2,0.0022050716648289725,False,False,False
SBIN,EQ,2023-02-07,545.4,548.0,551.4,541.05,546.2,547.1,546.83,16195947,8856378573.7,343935,5172352,31.94,0.0031169783645033,1.0,548.0,551.4,541.05,547.1,546.2,546.83,545.4,0.003116978364503309,False,False,False
SBIN,EQ,2023-02-08,547.1,550.0,554.5,545.5,550.75,549.75,549.76,15502847,8522903102.05,244248,7475340,48.22,0.0048437214403216,1.0,550.0,554.5,545.5,549.75,550.75,549.76,547.1,0.0048437214403216355,False,False,False
SBIN,EQ,2023-02-09,549.75,552.0,552.0,542.8,551.0,550.8,548.33,15061047,8258388340.35,147809,8079673,53.65,0.0019099590723055,1.0,552.0,552.0,542.8,550.8,551.0,548.33,549.75,0.0019099590723055115,False,False,False
SBIN,EQ,2023-02-10,550.8,546.5,557.25,546.5,552.9,553.05,553.81,13824475,7656154646.75,179516,6996559,50.61,0.0040849673202614,1.0,546.5,557.25,546.5,553.05,552.9,553.81,550.8,0.004084967320261423,False,False,False
SBIN,EQ,2023-02-13,553.05,554.0,556.9,533.3,537.1,537.5,539.69,18488732,9978135518.8,248043,9084653,49.14,-0.0281168067986619,1.0,554.0,556.9,533.3,537.5,537.1,539.69,553.05,-0.02811680679866191,False,False,False
SBIN,EQ,2023-02-14,537.5,539.95,544.6,530.75,541.0,540.85,536.92,18559909,9965143466.4,221342,9504632,51.21,0.0062325581395348,1.0,539.95,544.6,530.75,540.85,541.0,536.92,537.5,0.006232558139534827,False,False,False
SBIN,EQ,2023-02-15,540.85,540.0,544.65,536.8,542.8,542.25,541.31,12796579,6926957648.5,207687,6943042,54.26,0.0025885180734028,1.0,540.0,544.65,536.8,542.25,542.8,541.31,540.85,0.002588518073402879,False,False,False
SBIN,EQ,2023-02-16,542.25,546.85,546.85,538.5,539.3,540.1,542.25,12767016,6922854433.1,219926,7304544,57.21,-0.0039649608114338,1.0,546.85,546.85,538.5,540.1,539.3,542.25,542.25,-0.003964960811433826,False,False,False
SBIN,EQ,2023-02-17,540.1,538.5,539.65,527.75,530.65,531.0,532.32,14192008,7554622361.75,220159,5686809,40.07,-0.0168487317163488,1.0,538.5,539.65,527.75,531.0,530.65,532.32,540.1,-0.01684873171634882,False,False,False
SBIN,EQ,2023-02-20,531.0,532.0,533.95,522.15,525.45,525.15,526.99,12570032,6624234423.9,207013,5049722,40.17,-0.0110169491525423,1.0,532.0,533.95,522.15,525.15,525.45,526.99,531.0,-0.011016949152542366,False,False,False
SBIN,EQ,2023-02-21,525.15,527.1,528.95,522.4,523.8,523.45,525.46,10223218,5371849834.55,201064,3279783,32.08,-0.0032371703322858,1.0,527.1,528.95,522.4,523.45,523.8,525.46,525.15,-0.003237170332285877,False,False,False
SBIN,EQ,2023-02-22,523.45,520.75,521.9,512.5,516.75,516.35,516.6,14763050,7626522439.5,279932,7254757,49.14,-0.0135638551915178,1.0,520.75,521.9,512.5,516.35,516.75,516.6,523.45,-0.013563855191517815,False,False,False
SBIN,EQ,2023-02-23,516.35,516.95,524.0,511.35,522.85,521.0,518.82,15535085,8059838424.75,209593,5846231,37.63,0.0090055195119589,1.0,516.95,524.0,511.35,521.0,522.85,518.82,516.35,0.009005519511958937,False,False,False
SBIN,EQ,2023-02-24,521.0,524.2,527.5,517.6,521.5,521.05,522.25,12253035,6399175579.85,174036,5266229,42.98,9.596928982724684e-05,1.0,524.2,527.5,517.6,521.05,521.5,522.25,521.0,9.596928982724684e-05,False,False,False
SBIN,EQ,2023-02-27,521.05,521.1,529.8,519.0,527.5,527.7,525.49,11048799,5805988068.6,175532,3956168,35.81,0.0127626907206603,1.0,521.1,529.8,519.0,527.7,527.5,525.49,521.05,0.012762690720660386,False,False,False
SBIN,EQ,2023-02-28,527.7,527.25,528.45,521.05,522.45,522.8,523.97,15768010,8262022278.8,138340,9013032,57.16,-0.0092855789274211,1.0,527.25,528.45,521.05,522.8,522.45,523.97,527.7,-0.009285578927421101,False,False,False
SBIN,EQ,2023-03-01,522.8,523.25,537.4,523.1,536.25,536.7,532.39,13510198,7192717063.95,247974,6356190,47.05,0.0265876052027544,1.0,523.25,537.4,523.1,536.7,536.25,532.39,522.8,0.026587605202754494,False,False,False
