symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
BAJFINANCE,EQ,2025-07-08,924.65,918.8,929.5,918.8,928.3,927.65,926.0,3851432,3566440765.75,100320,2583992,67.09,0.003244470880873873
BAJFINANCE,EQ,2025-07-09,927.65,926.5,946.0,924.0,941.0,940.6,938.41,5341529,5012523523.3,114990,3033411,56.79,0.01396000646795681
BAJFINANCE,EQ,2025-07-10,940.6,943.0,951.7,942.25,946.85,947.65,946.75,5409906,5121843946.35,104507,2652512,49.03,0.0074952158196894825
BAJFINANCE,EQ,2025-07-11,947.65,938.7,947.15,931.55,933.0,933.5,936.79,4278038,4007604996.25,111599,3108840,72.67,-0.01493167308605492
BAJFINANCE,EQ,2025-07-14,933.5,932.0,932.0,911.3,920.0,918.85,918.6,6657978,6115999935.5,153338,4003466,60.13,-0.015693626138189587
BAJFINANCE,EQ,2025-07-15,918.85,919.0,930.6,918.0,929.0,928.4,923.62,3892075,3594802509.65,104204,1954454,50.22,0.010393426565815878
BAJFINANCE,EQ,2025-07-16,928.4,924.0,927.0,919.4,921.9,921.75,923.09,3952491,3648486826.9,85125,2203685,55.75,-0.007162860835846607
BAJFINANCE,EQ,2025-07-17,921.75,925.95,926.25,916.0,920.5,923.3,921.22,4583882,4222779247.85,103691,2585006,56.39,0.0016815839435855295
BAJFINANCE,EQ,2025-07-18,923.3,920.5,944.9,920.0,941.5,942.0,933.5,7893820,7368894025.05,119468,4020313,50.93,0.020253438752301678
BAJFINANCE,EQ,2025-07-21,942.0,938.9,951.0,937.35,948.0,948.45,946.55,4660232,4411155684.9,106985,2304817,49.46,0.006847133757961865
BAJFINANCE,EQ,2025-07-22,948.45,955.0,962.0,940.0,954.0,952.55,950.64,6237382,5929492533.55,148038,2771257,44.43,0.004322842532552995
BAJFINANCE,EQ,2025-07-23,952.55,954.0,970.95,953.65,968.0,968.3,965.48,9694991,9360294154.3,203940,5033385,51.92,0.0165345651146922
BAJFINANCE,EQ,2025-07-24,968.3,970.0,970.0,954.0,956.5,958.95,959.86,5189112,4980803290.35,110464,2676081,51.57,-0.009656098316637274
BAJFINANCE,EQ,2025-07-25,958.95,906.4,924.9,898.0,912.85,913.75,911.91,24415481,22264784976.0,408925,10101637,41.37,-0.047134887116116686
BAJFINANCE,EQ,2025-07-28,913.75,909.25,913.75,879.0,881.0,880.5,893.72,14011284,12522150292.5,226120,8805453,62.85,-0.036388508891928906
BAJFINANCE,EQ,2025-07-29,880.5,875.05,894.0,873.5,887.0,886.55,883.99,11323854,10010120809.55,222148,7899608,69.76,0.006871095968199903
BAJFINANCE,EQ,2025-07-30,886.55,890.95,892.6,875.0,884.0,884.85,883.35,5054496,4464896495.35,125992,2598513,51.41,-0.0019175455417065335
BAJFINANCE,EQ,2025-07-31,884.85,872.0,887.85,868.0,880.0,881.2,880.19,6999179,6160581276.0,190429,3943715,56.35,-0.0041249929366559135
BAJFINANCE,EQ,2025-08-01,881.2,884.8,895.85,873.0,877.0,875.6,883.38,5300299,4682166230.3,143881,2301534,43.42,-0.0063549704947798435
BAJFINANCE,EQ,2025-08-04,875.6,874.0,886.75,873.7,885.8,885.3,882.53,3969985,3503618167.35,98005,2196462,55.33,0.011078117862037384
BAJFINANCE,EQ,2025-08-05,885.3,889.0,893.6,882.4,892.3,891.9,888.57,4446791,3951269886.1,103982,2540318,57.13,0.0074550999661131545
BAJFINANCE,EQ,2025-08-06,891.9,888.0,895.5,874.6,876.95,876.65,881.03,4212648,3711485491.9,105207,2249540,53.4,-0.01709832940912659
BAJFINANCE,EQ,2025-08-07,876.65,871.0,882.0,867.25,881.9,879.1,873.9,5998002,5241665477.65,131629,3606004,60.12,0.002794729937831475
BAJFINANCE,EQ,2025-08-08,879.1,877.0,888.3,876.0,878.0,877.15,880.43,3736916,3290093803.8,100490,2083051,55.74,-0.002218177681719946
BAJFINANCE,EQ,2025-08-11,877.15,877.15,888.3,872.75,876.45,877.8,877.07,5367926,4708046915.65,121396,3689080,68.72,0.0007410363107791529
BAJFINANCE,EQ,2025-08-12,877.8,877.2,884.9,851.5,853.0,853.0,861.84,8257312,7116496403.6,172469,4385162,53.11,-0.028252449305080862
BAJFINANCE,EQ,2025-08-13,853.0,854.55,864.0,849.0,862.8,860.0,855.7,10117225,8657353497.9,158985,6874004,67.94,0.008206330597889888
BAJFINANCE,EQ,2025-08-14,860.0,860.0,866.9,855.45,862.0,861.45,860.32,5379250,4627878608.5,140455,3442853,64.0,0.0016860465116279588
BAJFINANCE,EQ,2025-08-18,861.45,875.0,919.65,875.0,905.05,905.2,908.22,16277779,14783835815.4,221796,8577368,52.69,0.050786464681641386
BAJFINANCE,EQ,2025-08-19,905.2,905.95,909.9,890.5,902.0,902.3,897.77,5764382,5175100521.85,155937,2863904,49.68,-0.0032037118868759595
BAJFINANCE,EQ,2025-08-20,902.3,900.55,902.0,886.05,887.7,887.8,888.95,5561646,4944006386.3,130954,3554919,63.92,-0.016070043222874864
BAJFINANCE,EQ,2025-08-21,887.8,888.0,901.3,884.0,895.3,895.6,894.73,6697533,5992466162.75,142800,3468748,51.79,0.00878576255913499
