symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
TITAN,EQ,2024-12-04,3332.75,3342.0,3383.0,3338.0,3368.0,3364.45,3361.3,1630076,5479174460.3,113802,1168117,71.66,0.009511664541294707
TITAN,EQ,2024-12-05,3364.45,3374.95,3465.4,3353.6,3438.1,3441.05,3418.98,2383630,8149572144.05,156477,1298197,54.46,0.02276746570761956
TITAN,EQ,2024-12-06,3441.05,3453.95,3499.65,3430.0,3467.35,3470.1,3471.63,1278516,4438531336.15,101693,710878,55.6,0.008442190610424172
TITAN,EQ,2024-12-09,3470.1,3467.5,3488.25,3446.9,3466.5,3468.2,3466.61,926422,3211545197.45,84569,582625,62.89,-0.0005475346531800263
TITAN,EQ,2024-12-10,3468.2,3470.0,3516.95,3436.05,3479.9,3475.75,3482.97,1063355,3703637092.8,83557,607461,57.13,0.002176921746150695
TITAN,EQ,2024-12-11,3475.75,3484.75,3490.75,3460.3,3471.8,3473.1,3472.71,554702,1926317334.95,53036,326159,58.8,-0.0007624253758181654
TITAN,EQ,2024-12-12,3473.1,3470.5,3473.1,3412.0,3440.15,3445.75,3440.9,926472,3187896393.6,78691,461276,49.79,-0.007874809248222037
TITAN,EQ,2024-12-13,3445.75,3420.0,3518.0,3380.25,3511.0,3508.85,3459.79,1242351,4298270978.2,109368,697867,56.17,0.018312413843140085
TITAN,EQ,2024-12-16,3508.85,3505.0,3511.0,3429.0,3440.0,3438.2,3448.67,1295227,4466810282.75,112361,877790,67.77,-0.02013480200065554
TITAN,EQ,2024-12-17,3438.2,3422.05,3449.4,3397.6,3406.5,3406.1,3412.96,1005604,3432087342.8,75642,620824,61.74,-0.009336280611948133
TITAN,EQ,2024-12-18,3406.1,3401.2,3424.0,3390.0,3403.85,3401.9,3403.89,646145,2199404078.85,52863,399491,61.83,-0.0012330818237866747
TITAN,EQ,2024-12-19,3401.9,3349.6,3399.95,3332.0,3358.0,3356.85,3364.99,732634,2465306765.55,53341,446237,60.91,-0.013242599723683912
TITAN,EQ,2024-12-20,3356.85,3350.0,3419.0,3333.15,3344.9,3356.25,3370.52,1235769,4165186079.1,96622,642581,52.0,-0.00017873899638054525
TITAN,EQ,2024-12-23,3356.25,3378.1,3406.3,3336.65,3391.35,3396.95,3387.98,691202,2341775122.85,66373,366926,53.09,0.012126629422718693
TITAN,EQ,2024-12-24,3396.95,3385.35,3419.0,3338.2,3359.0,3353.4,3372.29,485245,1636388950.8,59157,174465,35.95,-0.012820324114278914
TITAN,EQ,2024-12-26,3353.4,3365.0,3371.85,3312.65,3314.0,3323.05,3337.51,637094,2126307475.65,65169,375373,58.92,-0.009050515894316158
TITAN,EQ,2024-12-27,3323.05,3319.85,3345.0,3301.1,3310.0,3309.2,3321.89,568989,1890120474.6,44646,370648,65.14,-0.004167857841440914
TITAN,EQ,2024-12-30,3309.2,3309.95,3317.95,3247.45,3257.0,3257.35,3273.16,941859,3082858650.15,56865,657190,69.78,-0.01566843950199437
TITAN,EQ,2024-12-31,3257.35,3250.0,3275.65,3230.8,3254.0,3253.15,3252.74,616440,2005117085.35,59847,401197,65.08,-0.0012893916834235686
TITAN,EQ,2025-01-01,3253.15,3248.0,3269.9,3244.05,3253.95,3253.85,3254.98,357376,1163252543.0,49516,195460,54.69,0.00021517606012633195
TITAN,EQ,2025-01-02,3253.85,3264.0,3400.95,3251.0,3399.9,3388.95,3339.78,1152493,3849068650.9,98727,632912,54.92,0.04152004548457988
TITAN,EQ,2025-01-03,3388.95,3395.0,3481.95,3377.95,3450.0,3451.65,3447.09,1630862,5621728416.85,140337,893369,54.78,0.01850130571415942
TITAN,EQ,2025-01-06,3451.65,3490.0,3528.5,3441.2,3476.5,3470.4,3490.62,2145936,7490641820.45,163209,929866,43.33,0.005432184607361723
TITAN,EQ,2025-01-07,3470.4,3490.0,3576.7,3485.0,3490.9,3505.1,3533.44,2389563,8443382226.0,159776,1182852,49.5,0.00999884739511292
TITAN,EQ,2025-01-08,3505.1,3487.65,3514.5,3391.3,3485.15,3484.05,3451.64,1317377,4547108404.25,110053,657441,49.91,-0.006005534792159928
TITAN,EQ,2025-01-09,3484.05,3485.95,3506.45,3461.55,3489.0,3487.05,3484.27,826237,2878836473.2,73482,455045,55.07,0.0008610668618418416
TITAN,EQ,2025-01-10,3487.05,3462.0,3488.0,3428.75,3439.0,3440.25,3453.68,570060,1968804832.45,64008,272314,47.77,-0.013421086591818399
TITAN,EQ,2025-01-13,3440.25,3380.0,3467.0,3352.5,3384.55,3382.75,3406.58,1282557,4369127555.85,94131,712680,55.57,-0.016713901605987957
TITAN,EQ,2025-01-14,3382.75,3400.0,3429.0,3310.0,3335.0,3322.5,3338.78,1133561,3784711721.55,84328,758574,66.92,-0.01781095262730026
TITAN,EQ,2025-01-15,3322.5,3322.0,3340.5,3283.0,3322.0,3323.5,3306.68,1169593,3867471672.45,86331,734087,62.76,0.00030097817908192326
TITAN,EQ,2025-01-16,3323.5,3327.0,3338.85,3282.0,3321.0,3316.9,3300.98,1170734,3864564001.55,80503,645460,55.13,-0.0019858582819316517
TITAN,EQ,2025-01-17,3316.9,3319.9,3368.0,3285.05,3358.05,3357.4,3338.55,559153,1866760385.9,49956,275359,49.25,0.012210196267599338
TITAN,EQ,2025-01-20,3357.4,3374.1,3407.7,3347.5,3393.0,3382.25,3384.16,722342,2444522674.7,53540,369330,51.13,0.00740156073151832
TITAN,EQ,2025-01-21,3382.25,3400.95,3412.7,3335.15,3364.0,3353.35,3368.38,1016047,3422435903.2,85762,289402,28.48,-0.00854460787937028
TITAN,EQ,2025-01-22,3353.35,3354.8,3385.0,3334.65,3355.0,3356.45,3360.13,598329,2010464271.15,56381,317519,53.07,0.0009244486856427869
TITAN,EQ,2025-01-23,3356.45,3356.45,3433.0,3325.5,3399.3,3398.55,3393.01,713603,2421264041.15,69051,287920,40.35,0.01254301419654702
TITAN,EQ,2025-01-24,3398.55,3407.0,3447.65,3380.45,3398.0,3402.15,3406.34,564244,1922008513.75,50633,234998,41.65,0.0010592752791631632
TITAN,EQ,2025-01-27,3402.15,3388.0,3401.95,3307.25,3312.0,3319.35,3348.23,618309,2070239086.95,60108,358740,58.02,-0.024337551254353884
TITAN,EQ,2025-01-28,3319.35,3319.35,3370.85,3299.55,3329.85,3325.9,3333.91,579957,1933526005.7,69453,239250,41.25,0.001973277900793935
TITAN,EQ,2025-01-29,3325.9,3339.2,3375.0,3309.05,3356.95,3370.75,3355.65,570137,1913182482.65,58151,343617,60.27,0.013485071709913088
TITAN,EQ,2025-01-30,3370.75,3370.65,3390.0,3345.2,3371.65,3368.4,3369.77,688608,2320451065.0,56941,363186,52.74,-0.0006971742193873087
TITAN,EQ,2025-01-31,3368.4,3400.0,3527.45,3392.4,3491.3,3490.25,3486.67,1212261,4226753794.2,122515,518649,42.78,0.03617444484028032
TITAN,EQ,2025-02-01,3490.25,3527.0,3635.15,3408.0,3572.4,3552.0,3512.49,2186692,7680738274.75,132302,745311,34.08,0.01769214239667649
TITAN,EQ,2025-02-03,3552.0,3565.0,3642.55,3551.75,3574.35,3580.3,3596.75,1543897,5553011447.9,142424,780660,50.56,0.00796734234234231
TITAN,EQ,2025-02-04,3580.3,3590.0,3614.0,3520.0,3588.0,3597.7,3573.89,1279779,4573787179.75,146242,590495,46.14,0.004859927938999364
TITAN,EQ,2025-02-05,3597.7,3596.0,3652.0,3472.2,3490.0,3490.9,3525.11,2165947,7635201454.5,158302,614331,28.36,-0.029685632487422398
TITAN,EQ,2025-02-06,3490.9,3490.9,3504.25,3397.85,3413.0,3410.75,3426.27,1059617,3630538717.4,96306,460044,43.42,-0.0229596952075396
TITAN,EQ,2025-02-07,3410.75,3414.9,3453.9,3388.2,3432.85,3424.8,3426.48,740155,2536128148.6,87937,386416,52.21,0.004119328593418015
TITAN,EQ,2025-02-10,3424.8,3415.0,3425.0,3311.0,3325.0,3327.45,3349.36,904436,3029281222.45,86914,557690,61.66,-0.02842501751927129
TITAN,EQ,2025-02-11,3327.45,3334.7,3348.0,3271.6,3284.9,3281.8,3302.83,903965,2985646654.2,91875,466555,51.61,-0.013719214413439595
TITAN,EQ,2025-02-12,3281.8,3282.75,3317.4,3212.6,3258.0,3255.45,3263.3,774619,2527815057.75,96248,369995,47.76,-0.008029130355292957
TITAN,EQ,2025-02-13,3255.45,3250.25,3277.95,3215.2,3230.5,3231.5,3247.61,727243,2361805057.7,67859,349273,48.03,-0.0073568938242024595
TITAN,EQ,2025-02-14,3231.5,3236.3,3253.0,3186.45,3211.0,3213.25,3213.87,587411,1887864280.0,61210,289344,49.26,-0.005647532105833242
TITAN,EQ,2025-02-17,3213.25,3195.25,3238.5,3176.0,3226.6,3233.2,3216.91,712614,2292414904.5,84620,435276,61.08,0.0062086672372208
TITAN,EQ,2025-02-18,3233.2,3234.8,3244.0,3192.3,3219.0,3221.85,3215.97,592636,1905901694.15,57130,360005,60.75,-0.0035104540393418038
TITAN,EQ,2025-02-19,3221.85,3220.0,3253.65,3191.8,3205.8,3210.3,3219.83,521953,1680599297.7,48047,234716,44.97,-0.003584896876018373
TITAN,EQ,2025-02-20,3210.3,3210.0,3218.65,3188.15,3195.0,3191.45,3198.28,653151,2088962159.35,55985,386992,59.25,-0.005871725383920667
TITAN,EQ,2025-02-21,3191.45,3191.45,3205.95,3162.25,3176.0,3179.9,3181.81,407794,1297523450.65,52922,206913,50.74,-0.003619044634883717
TITAN,EQ,2025-02-24,3179.9,3131.0,3187.95,3131.0,3172.0,3173.0,3172.49,431232,1368077841.35,63117,228776,53.05,-0.0021698795559609296
TITAN,EQ,2025-02-25,3173.0,3140.0,3211.5,3136.55,3200.75,3198.8,3191.57,642281,2049883941.2,69880,294410,45.84,0.00813110620863533
TITAN,EQ,2025-02-27,3198.8,3198.8,3228.0,3176.95,3225.0,3223.1,3207.4,604023,1937340769.1,62303,343561,56.88,0.007596598724521675
TITAN,EQ,2025-02-28,3223.1,3202.0,3217.95,3060.0,3087.0,3077.25,3100.15,1322618,4100314628.4,119307,810008,61.24,-0.045251465979957106
TITAN,EQ,2025-03-03,3077.25,3090.0,3102.1,3057.75,3082.55,3082.0,3081.14,516171,1590396127.15,77522,286397,55.48,0.0015435859939880725
TITAN,EQ,2025-03-04,3082.0,3050.0,3070.0,3017.0,3048.95,3048.5,3036.72,1186136,3601957875.55,115832,806353,67.98,-0.010869565217391353
TITAN,EQ,2025-03-05,3048.5,3048.5,3107.45,3035.7,3092.15,3086.55,3084.07,579883,1788397632.1,57473,362824,62.57,0.012481548302443857
TITAN,EQ,2025-03-06,3086.55,3091.2,3131.65,3047.0,3125.0,3121.1,3086.41,1399483,4319371944.8,105110,811030,57.95,0.011193727624694061
TITAN,EQ,2025-03-07,3121.1,3121.1,3124.6,3074.65,3080.0,3079.35,3092.27,1020056,3154284650.15,59320,736184,72.17,-0.013376694114254573
TITAN,EQ,2025-03-10,3079.35,3080.0,3083.0,3021.1,3027.6,3026.8,3041.98,855408,2602133629.5,86076,562088,65.71,-0.01706528975270749
TITAN,EQ,2025-03-11,3026.8,3015.0,3055.9,3010.0,3053.9,3046.4,3040.14,576260,1751909672.55,59513,252379,43.8,0.00647548566142464
TITAN,EQ,2025-03-12,3046.4,3037.4,3053.8,2996.05,3019.35,3018.95,3022.0,489535,1479375521.15,70066,291738,59.59,-0.00901063550420178
TITAN,EQ,2025-03-13,3018.95,3019.4,3049.5,3000.3,3005.0,3010.15,3017.81,785215,2369628694.85,73946,461798,58.81,-0.002914920750591965
TITAN,EQ,2025-03-17,3010.15,2985.05,3036.4,2985.05,3016.4,3017.35,3015.38,632348,1906771489.35,57116,417200,65.98,0.002391907380030922
TITAN,EQ,2025-03-18,3017.35,3030.75,3088.0,3015.4,3088.0,3081.7,3061.34,865951,2650973987.65,83506,509167,58.8,0.021326660811639364
TITAN,EQ,2025-03-19,3081.7,3088.05,3095.0,3058.2,3077.0,3076.3,3074.13,730983,2247133157.55,63305,496494,67.92,-0.0017522795859427065
TITAN,EQ,2025-03-20,3076.3,3100.0,3205.0,3080.0,3183.05,3193.1,3170.04,1542807,4890760482.45,118687,665877,43.16,0.03796768845691245
TITAN,EQ,2025-03-21,3193.1,3186.95,3190.0,3154.95,3166.75,3162.7,3168.29,1181974,3744834772.9,88848,735514,62.23,-0.009520528639879733
TITAN,EQ,2025-03-24,3162.7,3168.2,3175.95,3075.0,3076.0,3079.1,3091.72,1481216,4579512412.5,122732,805589,54.39,-0.02643311094950518
TITAN,EQ,2025-03-25,3079.1,3085.0,3099.95,3046.0,3048.3,3053.7,3067.41,1174346,3602199434.75,105972,654291,55.72,-0.008249163716670505
TITAN,EQ,2025-03-26,3053.7,3068.95,3077.75,3034.55,3060.0,3057.5,3058.36,1010449,3090321629.8,85568,606344,60.01,0.0012443920489897398
TITAN,EQ,2025-03-27,3057.5,3047.55,3097.7,3047.55,3091.4,3087.65,3079.63,1635143,5035642166.1,92761,1061362,64.91,0.009860997547015637
TITAN,EQ,2025-03-28,3087.65,3094.0,3111.8,3051.05,3062.0,3063.35,3079.14,778417,2396856499.8,64248,420793,54.06,-0.007870062992891058
