symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
SBIN,EQ,2021-10-06,464.7,465.0,471.0,453.65,456.85,457.2,462.34,19056690,8810609278.2,212608,5674001,29.77,-0.016139444803098812
SBIN,EQ,2021-10-07,457.2,462.1,464.0,457.1,458.8,457.9,460.4,9984651,4596945034.65,125318,2461134,24.65,0.0015310586176726648
SBIN,EQ,2021-10-08,457.9,461.9,464.0,454.25,460.05,458.0,458.23,16521128,7570506024.8,203056,5292617,32.04,0.00021838829438736163
SBIN,EQ,2021-10-11,458.0,460.0,474.95,458.65,470.0,469.25,467.63,20686981,9673941458.6,216624,5870213,28.38,0.024563318777292675
SBIN,EQ,2021-10-12,469.25,470.0,484.4,468.1,483.0,483.0,477.21,33763609,16112473783.15,358816,10524930,31.17,0.029302077783697422
SBIN,EQ,2021-10-13,483.0,486.15,486.15,478.0,480.3,481.7,482.03,17638983,8502569064.6,193982,6171965,34.99,-0.0026915113871636143
SBIN,EQ,2021-10-14,481.7,482.0,493.9,482.0,489.0,490.6,489.36,23431826,11466700420.4,285093,9203608,39.28,0.018476230018683815
SBIN,EQ,2021-10-18,490.6,494.0,501.0,491.7,496.95,497.95,496.52,20084248,9972248131.0,242361,6957051,34.64,0.0149816551161841
SBIN,EQ,2021-10-19,497.95,500.35,504.2,483.25,488.7,488.2,496.47,20645100,10249603940.75,222035,6902634,33.43,-0.019580279144492452
SBIN,EQ,2021-10-20,488.2,488.8,507.5,483.1,501.2,499.9,499.79,34080545,17033273637.45,330756,9918562,29.1,0.02396558787382208
SBIN,EQ,2021-10-21,499.9,504.9,506.5,491.75,504.45,502.95,500.34,20808243,10411257991.5,237992,5557708,26.71,0.0061012202440489105
SBIN,EQ,2021-10-22,502.95,504.6,508.7,500.0,502.5,502.95,504.16,24080485,12140356949.25,226890,9118838,37.87,0.0
SBIN,EQ,2021-10-25,502.95,506.5,515.45,497.85,507.1,506.5,508.7,35619415,18119425930.15,383621,14744285,41.39,0.007058355701361929
SBIN,EQ,2021-10-26,506.5,507.6,518.2,507.6,512.75,512.55,513.42,21107457,10837079011.1,233424,6845791,32.43,0.011944718657453057
SBIN,EQ,2021-10-27,512.55,513.7,526.85,512.75,518.0,519.15,521.13,29463032,15353990567.3,301253,10494169,35.62,0.012876792508047963
SBIN,EQ,2021-10-28,519.15,519.6,520.55,497.6,503.7,501.35,508.7,28140401,14314957500.35,260970,11285902,40.11,-0.03428681498603481
SBIN,EQ,2021-10-29,501.35,501.5,512.65,488.4,504.0,502.15,502.7,31355893,15762555971.95,374125,10689375,34.09,0.001595691632591878
SBIN,EQ,2021-11-01,502.15,508.5,516.95,501.0,515.3,515.7,509.46,20679604,10535440179.85,232409,7903086,38.22,0.02698396893358579
SBIN,EQ,2021-11-02,515.7,514.8,525.0,512.05,522.0,521.7,519.23,26797820,13914285754.45,292700,8002712,29.86,0.011634671320535084
SBIN,EQ,2021-11-03,521.7,524.0,542.3,515.2,530.9,527.65,529.74,80775924,42789906386.3,664904,11296532,13.99,0.011405022043319724
SBIN,EQ,2021-11-04,527.65,531.5,535.9,528.05,530.8,530.45,532.2,9796046,5213460589.8,154034,3458640,35.31,0.00530654790107099
SBIN,EQ,2021-11-08,530.45,534.45,534.45,516.45,523.6,523.25,524.29,36802110,19294923063.55,434185,13809608,37.52,-0.013573381091526171
SBIN,EQ,2021-11-09,523.25,526.25,532.0,522.2,529.0,529.15,528.31,25451967,13446603285.85,263483,10868864,42.7,0.01127568084089825
SBIN,EQ,2021-11-10,529.15,525.55,528.5,521.5,523.7,524.4,524.92,15805538,8296660439.05,233636,6661421,42.15,-0.008976660682226245
SBIN,EQ,2021-11-11,524.4,522.85,522.85,507.1,509.9,509.6,513.93,23086898,11864947886.35,404691,8852924,38.35,-0.02822273073989312
SBIN,EQ,2021-11-12,509.6,512.0,513.0,502.7,510.95,511.35,509.0,19836221,10096685240.65,259734,8187869,41.28,0.003434065934065922
SBIN,EQ,2021-11-15,511.35,512.4,515.9,505.5,507.4,506.55,509.14,13328183,6785900980.1,186098,4698458,35.25,-0.009386916984452931
SBIN,EQ,2021-11-16,506.55,507.4,507.4,493.5,494.25,495.1,499.96,19553216,9775879787.0,292914,7277609,37.22,-0.022603889053400383
SBIN,EQ,2021-11-17,495.1,493.85,505.4,491.0,497.6,498.15,500.32,20488483,10250837191.3,275972,6509080,31.77,0.006160371642092377
SBIN,EQ,2021-11-18,498.15,499.1,506.2,492.3,503.35,503.8,500.73,22471070,11251912236.4,276780,5423193,24.13,0.01134196527150455
SBIN,EQ,2021-11-22,503.8,506.0,506.0,477.5,487.0,486.4,489.05,28800269,14084766587.35,383770,10288095,35.72,-0.034537514886859966
SBIN,EQ,2021-11-23,486.4,485.25,495.4,480.0,492.8,493.05,490.18,20000371,9803758522.3,232054,5953569,29.77,0.013671875
SBIN,EQ,2021-11-24,493.05,495.8,500.0,489.05,490.0,493.15,496.27,13963769,6929791180.6,194560,4485951,32.13,0.00020281918669495802
SBIN,EQ,2021-11-25,493.15,490.0,495.45,486.3,492.0,490.55,491.77,12894211,6340926155.95,160207,3660492,28.39,-0.005272229544763141
SBIN,EQ,2021-11-26,490.55,486.25,487.9,467.1,470.0,470.5,475.02,26305817,12495659021.25,379366,11254640,42.78,-0.04087249006217508
SBIN,EQ,2021-11-29,470.5,470.0,477.75,454.3,466.2,465.1,467.79,22407465,10481942195.9,310952,5587894,24.94,-0.011477151965993526
SBIN,EQ,2021-11-30,465.1,468.0,477.25,458.0,459.1,460.55,467.26,23026652,10759512051.1,283930,7607689,33.04,-0.009782842399484015
SBIN,EQ,2021-12-01,460.55,464.45,477.25,464.0,475.9,475.3,470.57,17156956,8073474431.45,192988,4405161,25.68,0.032026924329605855
SBIN,EQ,2021-12-02,475.3,474.5,478.15,470.95,477.6,477.0,474.72,12962679,6153583482.7,189218,3824707,29.51,0.0035766884073216154
SBIN,EQ,2021-12-03,477.0,475.75,481.5,470.05,471.95,473.15,475.9,16653993,7925628412.65,198060,5089665,30.56,-0.008071278825995898
SBIN,EQ,2021-12-06,473.15,473.15,477.0,463.8,464.95,465.3,470.81,14353300,6757642219.95,187905,5142334,35.83,-0.016590933107893835
SBIN,EQ,2021-12-07,465.3,469.2,479.7,469.2,476.85,476.7,475.06,13644942,6482189411.35,179255,3479596,25.5,0.024500322372662753
SBIN,EQ,2021-12-08,476.7,480.9,492.4,480.25,490.6,491.55,487.45,20397660,9942865186.3,237922,7479972,36.67,0.03115166771554434
SBIN,EQ,2021-12-09,491.55,492.3,493.5,486.1,487.8,488.65,489.02,12560970,6142560356.1,159836,3304118,26.3,-0.005899705014749346
SBIN,EQ,2021-12-10,488.65,488.5,495.95,484.4,494.8,494.7,489.64,13261408,6493375283.0,148459,4228388,31.88,0.012381049831167612
SBIN,EQ,2021-12-13,494.7,497.75,500.45,486.35,488.5,487.8,493.46,14047645,6931947610.0,207621,5508506,39.21,-0.013947847180109108
SBIN,EQ,2021-12-14,487.8,486.0,490.35,481.8,488.25,488.55,486.65,11642447,5665850327.65,152297,3010173,25.86,0.0015375153751537862
SBIN,EQ,2021-12-15,488.55,490.0,491.0,483.5,484.35,484.8,487.35,8639835,4210628131.15,127451,2759744,31.94,-0.007675775253300543
SBIN,EQ,2021-12-16,484.8,488.35,490.55,478.25,482.0,481.15,482.82,11107781,5363030502.9,138481,3605289,32.46,-0.007528877887788887
SBIN,EQ,2021-12-17,481.15,480.05,481.4,466.5,468.3,467.8,471.1,12648603,5958794559.65,182619,4161837,32.9,-0.027746025148082665
SBIN,EQ,2021-12-20,467.8,459.0,464.0,443.0,450.9,449.2,449.66,22336114,10043653287.2,401072,9198460,41.18,-0.039760581445062004
SBIN,EQ,2021-12-21,449.2,457.05,458.25,444.5,447.3,446.0,452.06,16617447,7512089959.0,276029,6591707,39.67,-0.007123775601068583
SBIN,EQ,2021-12-22,446.0,450.0,457.3,449.0,456.15,455.85,453.67,13102553,5944255120.25,170711,4026674,30.73,0.022085201793722087
SBIN,EQ,2021-12-23,455.85,461.0,465.0,457.75,460.7,461.8,461.46,14471377,6678004894.25,196406,5413589,37.41,0.013052539212460301
SBIN,EQ,2021-12-24,461.8,462.6,463.6,452.2,457.25,456.95,456.35,13221159,6033444238.0,139530,3808688,28.81,-0.010502381983542697
SBIN,EQ,2021-12-27,456.95,453.7,460.5,450.55,459.4,458.05,456.62,8856482,4044023092.9,133445,1179518,13.32,0.0024072655651603547
SBIN,EQ,2021-12-28,458.05,461.2,462.9,459.05,460.55,461.2,461.1,8832210,4072492143.05,111561,2870018,32.49,0.006876978495797381
SBIN,EQ,2021-12-29,461.2,461.0,462.15,451.4,453.2,454.4,457.66,11757303,5380869113.55,148597,4989343,42.44,-0.014744145706851675
SBIN,EQ,2021-12-30,454.4,452.75,454.9,448.5,453.05,451.7,451.71,28879190,13045096929.05,198099,14825094,51.33,-0.005941901408450634
SBIN,EQ,2021-12-31,451.7,454.25,461.4,453.1,460.2,460.45,459.07,10005842,4593371921.95,128788,3150588,31.49,0.019371264113349662
SBIN,EQ,2022-01-03,460.45,462.0,472.0,460.1,471.5,470.8,467.17,13124509,6131388321.75,168001,4183151,31.87,0.02247801064176347
SBIN,EQ,2022-01-04,470.8,472.5,484.7,471.05,483.75,483.5,479.89,23296671,11179852628.4,246431,7667089,32.91,0.02697536108751053
SBIN,EQ,2022-01-05,483.5,481.9,495.0,479.15,491.7,492.4,489.5,24694169,12087915535.95,240463,8282621,33.54,0.01840744570837627
SBIN,EQ,2022-01-06,492.4,487.7,494.4,485.4,491.35,491.7,490.44,18190843,8921514100.8,195393,5957550,32.75,-0.0014216084484158786
SBIN,EQ,2022-01-07,491.7,493.45,501.95,489.45,491.25,491.25,495.38,22746330,11268085856.65,254165,6908394,30.37,-0.0009151921903599591
SBIN,EQ,2022-01-10,491.25,493.35,504.95,492.5,504.75,503.65,499.62,15832274,7910180279.85,178755,4821092,30.45,0.025241730279898178
SBIN,EQ,2022-01-11,503.65,503.0,507.8,499.25,505.75,505.95,504.2,16107950,8121696006.4,214059,4937902,30.66,0.0045666633574903415
SBIN,EQ,2022-01-12,505.95,509.9,513.5,508.5,509.95,510.25,511.05,14489616,7404903048.5,178769,6119939,42.24,0.008498863524063704
SBIN,EQ,2022-01-13,510.25,510.0,512.85,507.0,511.5,511.35,510.36,10450974,5333762558.5,160127,3008087,28.78,0.002155805977462011
SBIN,EQ,2022-01-14,511.35,509.0,510.35,505.15,507.75,508.35,507.82,8724574,4430518916.8,151240,3423049,39.23,-0.005866823115283082
SBIN,EQ,2022-01-17,508.35,508.0,518.9,507.55,514.2,514.0,515.37,17422211,8978884449.1,230852,7648078,43.9,0.011114389692141291
SBIN,EQ,2022-01-18,514.0,514.0,517.45,505.0,507.4,506.8,512.7,12592506,6456195519.55,144399,3657202,29.04,-0.014007782101167265
SBIN,EQ,2022-01-19,506.8,505.0,517.65,500.3,515.05,515.8,508.61,16079457,8178248303.4,190208,3368811,20.95,0.017758484609313285
SBIN,EQ,2022-01-20,515.8,516.0,519.15,508.0,511.0,511.4,513.81,17724642,9107052842.4,193420,6303752,35.56,-0.008530438154323305
SBIN,EQ,2022-01-21,511.4,505.3,507.5,498.0,504.05,502.7,503.16,16947941,8527531247.25,215520,6856629,40.46,-0.01701212358232307
SBIN,EQ,2022-01-24,502.7,502.4,506.8,488.0,493.7,494.15,497.31,20233933,10062560914.35,255220,7011152,34.65,-0.017008155957827786
SBIN,EQ,2022-01-25,494.15,490.0,517.5,489.0,513.35,514.65,507.46,21791739,11058388452.7,290929,6493271,29.8,0.04148537893352211
SBIN,EQ,2022-01-27,514.65,503.55,530.85,503.2,529.0,528.95,520.47,35409230,18429506726.9,391838,13030691,36.8,0.027785873894880186
SBIN,EQ,2022-01-28,528.95,534.0,536.4,521.4,523.3,523.45,529.78,24715250,13093592191.65,310048,8285505,33.52,-0.010397958219113379
SBIN,EQ,2022-01-31,523.45,529.0,540.9,527.05,537.95,538.3,535.63,28674232,15358865480.55,315416,12500126,43.59,0.028369471773808108
SBIN,EQ,2022-02-01,538.3,543.95,543.95,520.0,532.6,532.3,533.59,32245356,17205650890.2,330437,9701888,30.09,-0.011146201003158107
SBIN,EQ,2022-02-02,532.3,536.65,544.25,531.35,539.65,539.8,536.94,21661864,11631191094.5,222610,7685559,35.48,0.014089798985534419
SBIN,EQ,2022-02-03,539.8,537.15,544.7,537.15,540.0,540.1,540.99,22717677,12290016550.35,323435,10843133,47.73,0.0005557613931086447
SBIN,EQ,2022-02-04,540.1,542.15,546.4,527.3,529.45,530.3,535.9,25332894,13575988476.0,325989,7851720,30.99,-0.018144788002221968
SBIN,EQ,2022-02-07,530.3,531.9,549.0,525.25,533.9,533.25,538.29,52289545,28146960844.85,564783,14452562,27.64,0.00556288893079393
SBIN,EQ,2022-02-08,533.25,535.5,537.65,519.0,530.4,531.35,528.4,26567546,14038348935.45,305464,5243345,19.74,-0.0035630567276137004
SBIN,EQ,2022-02-09,531.35,534.95,536.5,527.75,536.3,535.25,532.72,14856155,7914232904.95,191210,5270035,35.47,0.007339794862143645
SBIN,EQ,2022-02-10,535.25,537.1,543.95,534.4,540.3,540.55,540.35,18659370,10082567002.45,228387,6678600,35.79,0.009901914992993754
SBIN,EQ,2022-02-11,540.55,536.25,537.7,527.1,528.25,529.6,532.27,14607095,7774921814.25,177760,5300325,36.29,-0.02025714549995361
SBIN,EQ,2022-02-14,529.6,515.0,515.6,499.7,500.25,501.4,508.66,26153332,13303247218.75,364555,7939518,30.36,-0.05324773413897288
SBIN,EQ,2022-02-15,501.4,502.0,526.85,497.1,524.0,524.8,510.42,23842951,12170005170.25,270915,4270297,17.91,0.04666932588751482
SBIN,EQ,2022-02-16,524.8,526.5,528.0,514.0,515.0,516.7,519.94,19773807,10281277420.45,223564,4403240,22.27,-0.015434451219512035
SBIN,EQ,2022-02-17,516.7,520.0,520.0,511.15,511.6,512.95,515.23,16408356,8454056421.8,183638,3775450,23.01,-0.007257596284110712
SBIN,EQ,2022-02-18,512.95,510.1,520.9,510.1,515.0,515.3,515.84,15111223,7794991046.45,167187,3302927,21.86,0.004581343210839028
SBIN,EQ,2022-02-21,515.3,511.55,517.5,504.65,511.5,511.85,511.82,16866932,8632877138.25,186884,2866305,16.99,-0.0066951290510380845
SBIN,EQ,2022-02-22,511.85,500.9,505.3,495.5,497.9,498.4,500.1,27108772,13557096740.05,285946,10603657,39.12,-0.0262772296571262
SBIN,EQ,2022-02-23,498.4,503.0,505.35,497.25,498.15,498.7,501.32,13899433,6968058858.15,174252,3804564,27.37,0.0006019261637240092
SBIN,EQ,2022-02-24,498.7,480.0,487.95,468.0,470.85,472.65,479.75,32356037,15522908575.3,430597,12979939,40.12,-0.05223581311409664
SBIN,EQ,2022-02-25,472.65,480.0,491.9,479.3,483.75,482.95,485.29,21792287,10575686869.05,245306,5880588,26.98,0.02179202369618105
SBIN,EQ,2022-02-28,482.95,476.9,485.3,473.1,483.7,483.2,479.74,18069367,8668636657.3,240076,5841695,32.33,0.0005176519308416339
SBIN,EQ,2022-03-02,483.2,478.0,479.8,467.0,475.0,474.25,473.1,22003848,10409916776.85,319620,8155846,37.07,-0.018522350993377512
SBIN,EQ,2022-03-03,474.25,480.0,483.4,464.6,466.65,467.4,470.45,20358590,9577747166.6,255355,6883546,33.81,-0.01444385872430154
SBIN,EQ,2022-03-04,467.4,460.3,470.9,457.65,462.45,461.95,464.01,20684268,9597616194.8,271479,5928253,28.66,-0.01166024818142919
SBIN,EQ,2022-03-07,461.95,447.5,453.95,433.45,441.15,440.3,439.85,33720472,14832043226.3,474609,15640955,46.38,-0.04686654399826817
SBIN,EQ,2022-03-08,440.3,438.0,442.1,425.0,440.0,440.3,434.44,42510207,18468217945.75,431966,18240018,42.91,0.0
SBIN,EQ,2022-03-09,440.3,442.0,454.3,438.55,452.3,451.7,445.45,32331325,14402086959.4,347913,12891220,39.87,0.025891437656143435
SBIN,EQ,2022-03-10,451.7,469.9,476.65,461.65,467.4,468.7,469.95,34553299,16238198015.45,328612,10431536,30.19,0.03763559884879353
SBIN,EQ,2022-03-11,468.7,466.4,474.8,462.0,470.85,470.35,470.21,22091309,10387624187.45,219456,6521011,29.52,0.0035203755067207965
SBIN,EQ,2022-03-14,470.35,471.0,486.0,470.55,485.5,485.15,480.43,27750689,13332216131.55,275270,8940086,32.22,0.03146592962687356
SBIN,EQ,2022-03-15,485.15,489.0,490.5,480.65,485.0,485.85,485.62,27204899,13211211846.75,300344,9077046,33.37,0.001442852725961119
SBIN,EQ,2022-03-16,485.85,493.0,494.3,489.4,491.95,492.75,492.21,16211288,7979296625.65,172261,6409633,39.54,0.01420191417104033
SBIN,EQ,2022-03-17,492.75,499.0,503.5,498.3,501.0,501.9,501.29,22947673,11503533276.5,221065,11450769,49.9,0.018569254185692552
SBIN,EQ,2022-03-21,501.9,502.0,502.0,489.0,490.25,490.6,493.32,19064060,9404735444.25,224101,7861269,41.24,-0.022514445108587244
SBIN,EQ,2022-03-22,490.6,490.6,495.8,477.25,495.1,493.7,486.29,26157969,12720246447.95,264129,10188906,38.95,0.006318793314308957
SBIN,EQ,2022-03-23,493.7,498.5,502.4,489.2,489.95,490.65,495.13,15800195,7823206413.75,168550,3730665,23.61,-0.006177840794004519
SBIN,EQ,2022-03-24,490.65,485.0,494.8,483.5,486.9,487.1,489.44,18174877,8895507386.05,191083,6309523,34.72,-0.007235300112096055
SBIN,EQ,2022-03-25,487.1,491.75,493.3,486.6,491.8,490.7,490.04,11541196,5655597136.55,145141,2318257,20.09,0.007390679531923627
SBIN,EQ,2022-03-28,490.7,490.95,498.6,481.95,497.75,497.5,491.67,16738684,8229888608.85,201945,4551326,27.19,0.013857754228652874
SBIN,EQ,2022-03-29,497.5,500.0,501.4,491.7,495.5,495.0,496.03,14301429,7093976888.55,149505,4400398,30.77,-0.005025125628140725
SBIN,EQ,2022-03-30,495.0,499.3,500.4,492.3,493.0,494.3,496.58,16461225,8174331159.8,196570,7485867,45.48,-0.0014141414141414232
SBIN,EQ,2022-03-31,494.3,494.3,497.55,492.2,493.3,493.55,494.45,10240982,5063610021.25,124653,3296644,32.19,-0.001517297187942579
SBIN,EQ,2022-04-01,493.55,491.0,509.75,491.0,508.0,508.2,503.37,18527226,9326126941.05,197319,6092596,32.88,0.029682909532975366
SBIN,EQ,2022-04-04,508.2,509.3,514.9,506.0,512.2,512.4,511.42,16257176,8314232026.45,198168,3713095,22.84,0.008264462809917328
SBIN,EQ,2022-04-05,512.4,514.4,516.4,507.7,508.0,509.4,512.46,13602384,6970682174.05,152569,3550320,26.1,-0.005854800936768156
SBIN,EQ,2022-04-06,509.4,507.0,515.2,506.0,512.75,513.95,510.73,13738275,7016507642.0,156632,3543860,25.8,0.008932076953278578
SBIN,EQ,2022-04-07,513.95,510.05,519.9,510.05,516.55,514.95,515.08,19620958,10106455922.15,193008,6494062,33.1,0.0019457145636734285
SBIN,EQ,2022-04-08,514.95,519.5,519.5,512.35,516.1,516.1,516.11,13572638,7004926248.3,142230,3039317,22.39,0.0022332265268472096
SBIN,EQ,2022-04-11,516.1,513.5,522.0,513.2,515.0,514.9,518.25,12370288,6410859873.85,181292,3825098,30.92,-0.002325130788606966
SBIN,EQ,2022-04-12,514.9,512.75,516.7,504.35,512.5,512.85,510.3,14460680,7379318523.1,179734,3786899,26.19,-0.0039813556030295905
SBIN,EQ,2022-04-13,512.85,514.3,520.9,513.75,517.7,517.7,517.08,15440525,7983987949.4,150224,6556852,42.47,0.009456956225017077
SBIN,EQ,2022-04-18,517.7,512.0,515.0,504.0,510.1,509.5,509.48,14492183,7383507123.1,206832,5254385,36.26,-0.015839289163608328
SBIN,EQ,2022-04-19,509.5,513.25,520.95,505.1,506.6,511.8,515.99,20362934,10507079159.65,240810,9570530,47.0,0.004514229636898959
SBIN,EQ,2022-04-20,511.8,512.0,513.7,507.0,509.2,509.3,510.2,11881305,6061830257.65,153556,3387079,28.51,-0.004884720593982039
SBIN,EQ,2022-04-21,509.3,513.4,518.0,512.2,516.9,516.3,515.24,10035638,5170807462.7,108987,3642087,36.29,0.01374435499705462
SBIN,EQ,2022-04-22,516.3,512.9,513.5,499.0,499.5,500.6,505.07,16760456,8465127370.95,208796,6463154,38.56,-0.030408677125701944
SBIN,EQ,2022-04-25,500.6,495.0,499.2,490.05,495.0,494.75,495.06,14057444,6959299074.05,186190,4213339,29.97,-0.011685976827806699
SBIN,EQ,2022-04-26,494.75,499.0,507.9,498.45,505.5,505.5,504.31,12137213,6120898078.0,158992,4814676,39.67,0.021728145528044474
SBIN,EQ,2022-04-27,505.5,500.0,502.8,491.85,497.85,497.25,496.78,12367342,6143829183.05,142885,4836551,39.11,-0.016320474777448024
SBIN,EQ,2022-04-28,497.25,499.15,510.0,496.5,507.7,507.5,503.04,12154792,6114331932.3,134713,4344540,35.74,0.020613373554549952
SBIN,EQ,2022-04-29,507.5,508.1,512.5,494.0,495.9,496.3,503.59,12894773,6493703529.65,143518,4513960,35.01,-0.022068965517241357
SBIN,EQ,2022-05-02,496.3,492.65,495.0,481.3,490.9,491.0,487.35,18590895,9060263031.45,232328,8272742,44.5,-0.010679024783397106
SBIN,EQ,2022-05-04,491.0,492.0,496.45,477.5,478.5,479.65,487.2,14645323,7135245642.5,221907,4678363,31.94,-0.023116089613034685
SBIN,EQ,2022-05-05,479.65,485.0,494.0,478.65,480.0,480.0,487.16,14130385,6883760406.35,185153,4737190,33.52,0.0007296987386635756
SBIN,EQ,2022-05-06,480.0,471.0,486.1,471.0,485.5,483.95,478.71,16710020,7999171104.8,216166,5518027,33.02,0.008229166666666732
SBIN,EQ,2022-05-09,483.95,477.1,483.7,473.8,476.45,475.9,477.81,13544947,6471855072.45,170758,5364082,39.6,-0.01663394978820132
SBIN,EQ,2022-05-10,475.9,477.0,482.55,473.5,474.0,475.2,477.99,10884328,5202612034.7,183663,3973819,36.51,-0.001470897247320857
SBIN,EQ,2022-05-11,475.2,475.25,479.0,463.65,478.4,476.55,471.45,14771351,6963938211.0,241751,4964332,33.61,0.0028409090909091717
SBIN,EQ,2022-05-12,476.55,473.0,473.0,456.35,462.7,462.65,462.77,18947096,8768075747.5,314035,6321015,33.36,-0.029167978176476872
SBIN,EQ,2022-05-13,462.65,469.45,477.0,439.75,440.5,444.65,461.88,61403008,28360528047.6,595336,21063112,34.3,-0.03890630065924561
SBIN,EQ,2022-05-16,444.65,445.0,461.5,438.85,456.0,455.0,454.93,27940958,12711054077.2,283950,8746208,31.3,0.02327673451028911
SBIN,EQ,2022-05-17,455.0,458.3,469.65,456.15,467.45,467.3,462.65,16880698,7809801121.7,206674,6120436,36.26,0.02703296703296698
SBIN,EQ,2022-05-18,467.3,467.9,468.6,457.1,458.25,458.0,463.11,15644497,7245121118.3,205591,6429531,41.1,-0.019901562165632325
SBIN,EQ,2022-05-19,458.0,449.05,450.0,444.45,449.0,447.5,447.36,14201420,6353183667.3,223399,5706783,40.18,-0.022925764192139764
SBIN,EQ,2022-05-20,447.5,454.85,464.0,454.15,462.5,462.4,460.64,13596860,6263239735.25,151413,5179315,38.09,0.03329608938547479
SBIN,EQ,2022-05-23,462.4,463.1,471.4,459.5,461.0,460.9,465.61,13499415,6285493530.75,170499,5048653,37.4,-0.0032439446366782088
SBIN,EQ,2022-05-24,460.9,462.4,466.8,460.2,463.0,462.05,463.29,17175179,7957058574.6,139005,8555677,49.81,0.002495118246908401
SBIN,EQ,2022-05-25,462.05,461.0,464.45,452.05,453.45,454.1,458.77,12728644,5839499480.45,154093,4570376,35.91,-0.017205930094145616
SBIN,EQ,2022-05-26,454.1,456.85,470.1,452.5,469.6,468.9,460.09,17055257,7846911655.75,208123,6310397,37.0,0.032591940101299066
SBIN,EQ,2022-05-27,468.9,471.4,475.0,467.5,468.0,468.95,470.69,10977001,5166782867.5,160651,2866709,26.12,0.00010663254425247182
SBIN,EQ,2022-05-30,468.95,473.0,476.9,471.1,474.8,474.6,474.04,9365470,4439626587.15,151679,3413721,36.45,0.012048192771084487
SBIN,EQ,2022-05-31,474.6,474.0,476.4,465.0,467.6,468.1,471.12,15441579,7274761527.75,149463,8086708,52.37,-0.013695743784239323
SBIN,EQ,2022-06-01,468.1,468.0,472.0,464.7,469.25,468.3,468.69,9424008,4416955450.55,119346,3343041,35.47,0.00042725913266394855
SBIN,EQ,2022-06-02,468.3,466.9,472.35,466.15,470.0,469.85,469.68,9370989,4401383675.1,114087,2829770,30.2,0.0033098441170189563
SBIN,EQ,2022-06-03,469.85,473.25,475.5,463.5,465.0,464.5,470.15,11306291,5315646218.95,114757,4956294,43.84,-0.011386612748749636
SBIN,EQ,2022-06-06,464.5,464.2,465.6,456.5,463.6,463.7,461.88,10661432,4924334007.85,137662,3701362,34.72,-0.0017222820236814096
SBIN,EQ,2022-06-07,463.7,461.85,465.95,460.5,463.95,463.4,462.95,7672515,3551990864.45,108268,2930211,38.19,-0.0006469700237222709
